name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Rocks Modern Grill at Beaver Creek Lodge,1.0,"26 Avondale Lane Beaver Creek, CO  81620 ",1,Contemporary American,$30 and under,Beaver Creek,http://www.beavercreeklodge.net/dining/dining.asp,leya.nicolait@kesslercollection.com,(970) 845-1730,1 / 5,We were called 2 days ahead & told that they don't open until June 14 so we had the concierge make reservations elsewhere,05/30/2012
Rodizio Grill The Brazilian Steakhouse/Denver,4.2,"1801 Wynkoop Denver, CO  80202 ",198,Brazilian Steakhouse,$31 to $50,Downtown/LoDo,http://www.rodiziogrill.com,denver.info@rodiziogrill.com,(303) 294-9277,4.2 / 5,A unique venue to entertain business clients. The restaurant helps create a memorable experience that clients will talk about well into the future.,07/17/2012
Root Down,4.6,"1600 W. 33rd Avenue Denver, CO  80211 ",753,American,$30 and under,Downtown/LoDo,http://www.rootdowndenver.com,rootdowndenver@gmail.com,(303) 993-4200,4.6 / 5,"Overall, Root Down is an excellent choice for dining and entertaining guests. The menu is excellent and does not disappoint the taste buds. The ambiance is very energetic.",07/16/2012
Rosa Linda's Mexican Cafe,3.7,"2005 W. 33rd Ave. Denver, CO  80211 ",11,Mexican,$30 and under,Highlands,"",rosalindasmexicancafe@gmail.com,(303) 455-0608,3.7 / 5,Loved the people working there and the food was exceptional.,07/12/2012
Row 14 Bistro & Wine Bar,4.0,"891 14th St Suite 100 Denver, CO  80202",218,Contemporary American,$30 and under,Downtown/LoDo,http://www.row14denver.com,info@row14denver.com,(303) 825-0100,4 / 5,"Row 14 is in a great location if you're looking for a pre-theater meal or happy hour, and is also quite convenient if you travel via light rail. It was one of the few places I've been around Denver where I enjoyed every dish we ordered. Usually there's at least one that's not entirely up to snuff. That said, the kitchen really seemed to excel with the pork dishes. Both pork cheek starter and the pork loin main were extremely well seasoned and perfectly cooked. To top it off, our server was excellent. Very friendly, interested in what we thought of the courses and the restaurant in general, and left us to ourselves to talk, yet our water and wine glasses were never empty and he was always available for anything we needed. Great place",07/14/2012
Russell's,4.5,"228 Bridge Street Vail, CO  81567 ",43,American,$30 and under,Vail,http://www.russellsvail.com,"",(970) 476-6700,4.5 / 5,We were in town for a convention and two couples at here on Friday night. Three of us ordered the grilled trout and the fourth ordered a steak. We enjoyed our meal so much that we came back again on Sunday and each person ordered the same meal. Both waitresses were excellent in providing the right amount of attention and service.,07/13/2012
Russell's Smokehouse,4.0,"1422 Larimer St. Denver, CO  80202 ",68,Barbecue,$30 and under,Downtown/LoDo,http://www.russellssmokehouse.com,info@russellssmokehouse.com,(720) 524-8050,4.1 / 5,"The food was outstanding but went late in the evening and they were out of a few menu items. The environment was uncomfortable hot, service was good, and we will definitely go back.",06/18/2012
Russets,4.4,"225 Main St. #110 Carbondale, CO  81623 ",20,Contemporary American,$30 and under,Carbondale,http://russets.net,russets.net@gmail.com,(970) 963-3036,4.4 / 5,"Food was tastey, service was unfriendly.",07/15/2012
The Rustic Oven,4.1,"2350 E. Harmony Road Fort Collins, CO  80528 ",9,American,$30 and under,Fort Collins,http://www.therusticoven.com,cindyl@therusticoven.com,(970) 226-2300,4.1 / 5,"The food was good, not excellent. it is a solid place to go",07/02/2012
Sage Restaurant - Snowmass,4.0,"239 Snowmass Club Circle Snowmass Village, CO  81615 ",6,American,$31 to $50,Snowmass,http://www.snowmassclub.com/club/scripts/section/section.asp?NS=SAGERESP,qgallagher@snowmassclub.com,(970) 923-0923,3.9 / 5,The food was very good but not outstanding. We went on Tuesday night which features prime rib which was only average. The salads were outstanding. The menu seemed more interesting than in the past and next time we will order something different.,02/21/2012
Sahara Middle Eastern Restaurant,4.0,"9636 East Arapahoe Rd. Greenwood Village, CO  80112 ",1,Middle Eastern,$30 and under,Greenwood Village,http://www.SaharaRestaurant.net,moe.sahara@yahoo.com,(303) 790-4707,4 / 5,"After an order snafu, they recovered with style and great customer service.",07/14/2012
Saigon Landing,4.4,"6585 Greenwood Plaza Blvd Greenwood Village, CO  80111 ",16,Vietnamese,$30 and under,Tech Center / Greenwood Village,http://www.saigonlanding.com,info@saigonlanding.com,(303) 779-0028,4.4 / 5,"We've been hunting for years for really good New York style Chinese food. Forget the name ""Saigon"", this place is it! Although there are Vietnamese dishes on the menu, the real stars are the Chinese items. The pork spring rolls, the won ton soup, the pineapple combinmation fried rice, the garlic shrimp, the seasoned pork were all standouts. Even have a decent wine list. The dining room is well designed and, surprisingly,quite contemporary. The service was caring, prompt and helpful. The negative is the location. It's off Arapahoe road but not visible from the road. Once you're there, you won't regret the hunt. I only hope they stay because this place is a genuine find! We were blown away!",07/14/2012
SALT - Boulder,4.3,"1047 Pearl Street Boulder, CO  80302 ",141,American,$30 and under,Boulder,http://www.saltthebistro.com,"",(303) 444-7258,4.3 / 5,"We drove over from Denver to meet a visiting family member and found the perfect spot. The ambiance was welcoming with an energetic vibe that didn't overpower us with noise. The food was good, but it was the bar that was amazing. The drinks were spot on with a bar menu where you could pick out your choices of alcohol, flavorings, and mixer to make your perfect cocktail. I loved the entire experience.",07/18/2012
The Salt Creek Steakhouse,3.4,"110 E Lincoln Ave Breckenridge, CO  80424 ",8,Steakhouse,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.saltcreekbreck.com,"",(970) 453-4949,3.4 / 5,"The wine-by-the-glass choices were not very plentiful, but the one that I chose was good. I wondered if they prefer that people purchase the full bottle, since that selection was much better.",07/13/2012
Sansone's Bistro,4.5,"5969 S. University Blvd Greenwood Village, CO  80121 ",104,International,$30 and under,Tech Center / Greenwood Village,http://www.sansonesbistro.com,rsansone@sansonesbistro.com,(303) 794-4026,4.5 / 5,"Wonderful evening. Celebration of a family birthday. We were treated wonderfully, Food super great and service excellent.",07/19/2012
Satchel's on 6th,4.1,"1710 East 6th Ave Denver, CO  80218 ",66,American,$30 and under,Central,http://www.satchelsonsixth.com or www.satchelson6th.com,andrew.casalini@gmail.com,(303) 399-2560,4.1 / 5,"The food here is fabulous! The menu is small, but the ingredients are fresh and the flavors vibrant. We ate on the early side - before the theater, so it was quiet and enjoyable. Our server was knowledgeable and on top of things. We would definitely go back!",07/19/2012
The Saucy Noodle,4.4,"727 South University Denver, CO  80209 ",38,Italian,$30 and under,Cherry Creek,http://www.saucynoodle.com,saucynoodle@saucynoodle.com,(303) 733-6977,4.4 / 5,"Delicious pasta selections, yummy sausage and one of the best desserts in town in the Cinnamon Roll Sundae!",07/14/2012
Seasons of Durango,4.6,"764 Main Avenue Durango, CO  81301 ",50,American,$30 and under,Durango,http://seasonsofdurango.com,seasonsdgo@frontier.net,(970) 382-9790,4.6 / 5,A local favorite. The menu varies. It's still one of the better restaurants in town.,07/19/2012
Second Home Kitchen & Bar,4.0,"150 Clayton Lane Denver, CO  80206 ",101,Comfort Food,$30 and under,Cherry Creek,http://www.secondhomedenver.com,info@secondhomedenver.com,(303) 253-3000,4 / 5,"The Sunday morning Pajama Brunch is a dream! Kids get to play, watch movies and enjoy a cereal/pancake bar while parents get to feast on great food like cracked yolk tacos and the best ""bacon and eggs"" you've ever had. Perfect Sunday morning!",07/08/2012
Shanahan's Steakhouse,4.6,"5085 S. Syracuse St. Denver, CO  80237 ",373,Steakhouse,$31 to $50,Tech Center / Greenwood Village,http://www.Shanahanssteakhouse.com,info@shanahanssteakhouse.com,(303) 770-7300,4.6 / 5,"Food and wine were fantastic but at a high price; therefore, it's good for a special celebration. It's always hard to find due to the location but once there, it's a popular hang out for middle aged, upwardly mobile business types.",07/18/2012
Shells and Sauce,4.1,"2600 E. 12th Ave Denver, CO  80206 ",131,Italian,$30 and under,Cherry Creek,http://www.italianrestaurantdenver.com,"",(303) 377-2091,4.1 / 5,"Great food, great service. For those who are looking for a quite, romantic dinner with their significant other, this probably isn't the place due to the noise level. However, if you are looking for great food at a decent price with a great ambiance, then by all means, try this place out!!",07/13/2012
Sherpa House Restaurant,4.1,"1518 Washington Ave. Golden, CO  80401 ",20,Nepalese,$30 and under,Golden,http://www.ussherpahouse.com,info@ussherpahouse.com,(303) 278-7939,4.2 / 5,It certainly is different food but delicious. Very friendly waiters.,06/02/2012
Ship Tavern at the Brown Palace,4.1,"321 17th Street Denver, CO  80202 ",64,Steak,$30 and under,Downtown/LoDo,http://www.brownpalace.com,shiptavern@brownpalace.com,(303) 297-3111,4.1 / 5,I've always liked the feel of the Ship Tavern. That hasn't changed. But I was disappointed in the food. My fish and chips were over priced. The fish batter was a bit heavy and the large cut chips were mushy. They suffered by comparison to the much better one's I had two days before at half the price at Tommyknocker's in Idaho Springs.,07/17/2012
Shiraz Persian Restaurant,3.0,"9625 E. Arapahoe Rd Unit H Greenwood Village, CO  80112",2,Persian,$30 and under,Tech Center / Greenwood Village,http://www.shirazdenver.com/,info@shirazdenver.com,(303) 792-5000,3 / 5,"Food was great, but experience wasn't. Chef couldn't read waiter's notes, so he prepared the wrong entree for my wife. OK, it happens. I ate my dinner and then we waited until her correct entree arrived. Waiter was non-apologetic and didn't even offer to comp her meal or even the slice of baklava we ordered for dessert. Missed opportunity to turn a mistake into a positive.",07/14/2012
Siena at The Courtyard,4.1,"333 D Perry Street Castle Rock, CO  80104 ",82,Italian,$30 and under,Castle Rock,http://www.sienacr.com,info@sienacr.com,(303) 688-2622,4.2 / 5,"The Siena at the Courtyard continues to serve up a refreshing and tasty menu; this is the second time I have been there for lunch. It is a great place to meet a friend for lunch...the server was respectful of the fact that we wanted a ""long lunch"" where we could sit and talk. The Cobb Salad special was very tasty and filling and the service was excellent. I will definitely go to this restaurant again; perhaps for dinner next time.",07/19/2012
Silverheels Bar and Grill,4.2,"601 Main Street Frisco, CO  80443 ",13,American,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.silverheelsrestaurant.com/,miller_c_w@yahoo.com,(970) 668-0345,4.2 / 5,The Chicken Anastasi is fantastic!,06/17/2012
Simmer Food and Wine,4.4,"320 E. Main Montrose, CO  81401 ",13,Contemporary American,$30 and under,Montrose,http://www.simmerfoodandwine.com,info@simmerfoodandwine.com,(970) 252-1152,4.4 / 5,Overall experience was Very Good. We will definitely place this restaurant on our list to frequent again.,06/14/2012
Simms Steakhouse,3.9,"11911 W 6th Avenue Golden, CO  80401 ",174,Steak,$31 to $50,Lakewood,http://www.simmssteakhouse.com,lkwd@ldry.com,(303) 237-0465,3.9 / 5,We came from Colorado Springs to celebrate our anniversary. King Crab was great. Thank you .,07/14/2012
Six89,4.5,"689 Main Street Carbondale, CO  81623 ",64,Contemporary American,$30 and under,Carbondale,http://www.six89.com,eat@six89.com,(970) 963-6890,4.5 / 5,Eat your heart out Aspen! Six89 remains the Best restaurant in the entire Roaring Fork Valley!!,07/19/2012
Solera Restaurant & Wine Bar,4.3,"5410 E Colfax Avenue Denver, CO  80220 ",142,Contemporary American,$30 and under,Uptown,http://www.solerarestaurant.com,solera.staff@gmail.com,(303) 388-8429,4.3 / 5,Great food and love the patio dining.,07/18/2012
Sonny Lubick Steakhouse,4.4,"115 South College Avenue Fort Collins, CO  80524 ",79,Steakhouse,$30 and under,Fort Collins,http://www.sonnylubicksteakhouse.com,info@sonnylubicksteakhouse.com,(970) 484-9200,4.4 / 5,"We had another terrific evening at Sonny's. Great food, great service, outstanding music. We continue to be impressed by this restaurant and will be back again often.",07/20/2012
Sonoda's- Park Meadows,3.3,"9623 East County Line Road # C Englewood, CO  80112",7,Japanese,$30 and under,Centennial,http://www.sushisonoda.com/,"",(303) 708-8800,3.3 / 5,"FOOD - GOODSERVERS - GOODMANAGERS - UNKNOWLEDGABLE, AND DEMANDING.IF YOU PLAN ON USING YOUR OPENTABLE GIFT CERTS, I WOULD KEEP IT MOVING, THEY DENIED MY 150.00 CERT OUR BILL WAS 300.00, AND ASKED THAT I PAY. THE MANAGER PLAINLY DID NOT KNOW WHAT TO DO WITH THE CERTIFICATES.As a side note, OPENTABLE, you should make sure that all the restaurants that are on your website should know all of your operating procedures, I will be filing a complaint directly with your customer care dept, just and FYI.",05/17/2012
Sonoda's Sushi & Seafood,4.2,"1620 Market St Denver, CO  80202 ",6,Japanese,$30 and under,Downtown/LoDo,http://www.sonodassushi.com,kim@sonodassushi.com,(303) 595-9500,4.2 / 5,"The food was good and there was nothing to complain about the service. The waiter was very attentive, and the sushi chefs were very nice since we sat at the sushi bar. If you see a review here from a lady complaining about not getting her custom-made scallop roll or whatever, ignore it. She kept asking for a roll that didn't exist on the menu, then wasn't willing to pay the cost of the custom roll (scallops are expensive!). The waiters and chefs were very apologetic, and I commend them for maintaining their composure and professionalism, since she threw a giant fit over one sushi roll. Now we know why she was dining alone . . . Anyways, all in all, it has a great atmosphere (especially since you get to dine in the basement).",06/16/2012
Sonoma'z Wine Bar & Grill,3.8,"10345 Park Meadows Drive Littleton, CO  80124 ",11,American,$30 and under,Littleton,http://www.sonomazgrill.com,"",(303) 728-6000,3.8 / 5,"Too windy outside, so we moved inside pretty quickly. Only 2 other tables of guests in the entire place, on a Saturday night. Great ambiance for a rare date night for my wife. The bread with our appetizer was hard and inedible. The fresh bread they substituted was much better and dip was good. Caprese sald was also good. Way too much liquid smoke on wife's chicken that accompanied her pasta dish, she couldn't finish her one bite and threw it out. I order steak medium, but received well-well done. The second attempt was better but by that time, we just wanted to leave. Food and wine are both way over-priced and execution of almost every dish was disappointing. Before we even left the restaurant, my wife and I agreed that we will not be back",07/14/2012
South Ridge Seafood,4.1,"215 S. Ridge St. Breckenridge, CO  80424 ",24,Seafood,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.southridgeseafoodgrill.com,srsg.breck@ahoo.com,(970) 547-0063,4 / 5,Food eas superb. When we got there however the place was packed and the noise was deafening.,07/20/2012
Sow's Ear,4.7,"48475 HWY 550 North Durango, CO  81301 ",9,Steakhouse,$31 to $50,Durango,http://sowseardurango.com,sowsear@live.com,(970) 247-3527,4.7 / 5,"We live about 70 miles from the Sow's Ear and have wanted to go there for years.It WAS worth the drive.Only bad thing I could not have wine cause I had to drive.We were there when they opened at 5 pm and it was quiet.Waitress was exceptional.My husband's steak was cooked correctly and very tender and flavorful. I had fresh trout and it looked raw when they brought it to me, but, it was perfect. They make great ice tea and garllc mashed potatoes.My husband had french fries with his steak and they are fresh cut and he said they were great. Don't miss the cookies for dessert. They bake the chocolate chip cookies after you order them so they are served right out of the oven with ice cream. AWESOME with LOTS of chocolate chips. You Must Go there",07/13/2012
Spago - Bachelor Gulch,4.0,"The Ritz-Carlton, Bachelor Gulch 130 Daybreak Ridge, P.O. Box 9190 Avon, CO  81620",21,Contemporary American,$50 and over,Beaver Creek,http://www.wolfgangpuck.com,info@wolfgangpuck.com,(970) 343-1555,3.6 / 5,"The wait staff left much to be desired. In a restaurant that is so expensive the waiter should be more attentive and less condescending. We waited over fifteen minutes for drinks, had to ask for the bread basket...not right! That being said, the food was outstanding.",07/20/2012
Splendido - Beaver Creek,4.8,"17 Chateau Lane Beaver Creek, CO  81620 ",45,American,$50 and over,Beaver Creek,http://www.splendidobeavercreek.com,"",(970) 845-8808,4.8 / 5,"We had a wonderful, romantic dinner here this weekend. We would love to visit again.",07/12/2012
Springs Orleans,4.2,"123 E. Pikes Peak Colorado Springs, CO  80903 ",80,Creole / Cajun / Southern,$30 and under,Colorado Springs,http://www.springsorleans.com,jennys@springsorleans.com,(719) 520-0123,4.2 / 5,"Excellent food and drink. Cost was reasonable. Had a table for 8, all had a great time. Don't miss the bar next door in the hotel. Quiet place for an after dinner drink.",07/14/2012
Steak House No. 316,4.4,"316 E. Hopkins Ave Aspen, CO  81611 ",8,American,$31 to $50,Aspen,"","",(970) 920-1893,4.4 / 5,The steaks were wonderful and cooked as ordered.The two sides were ordered we're lacking.The potatoes were not cooked completely and the Mac and cheesewas tasty put soupy. Overall the service was very good and the meat wasvery good.,07/04/2012
Steaksmith - Colorado Springs,4.0,"3802 Maizeland Rd Colorado Springs, CO  80909 ",40,Steakhouse,$30 and under,Colorado Springs,http://www.steaksmith.com,dhubert@steaksmith.com,(719) 596-9300,4 / 5,"Great traditional American steakhouse, slowly vanishing from the American scene.",07/01/2012
Street Kitchen Asian Bistro,4.3,"10111 Inverness Main Street Unit B Englewood, CO  80112",48,Asian,$30 and under,Englewood,http://www.streetkitchenasianbistro.com,info@streetkitchenasianbistro.com,(303) 799-9800,4.2 / 5,This was a great find for us. The food was very good and the setting was very nice.This is one restaurant that we will be back too many times and recommend to anyone.,07/13/2012
Strings,4.2,"1700 Humboldt Street Denver, CO  80218 ",162,Contemporary American,$30 and under,Uptown,http://www.stringsrestaurant.com/,events@stringsrestaurant.com,(303) 831-7310,4.2 / 5,Celebrated our friends's 98th BD and had a wonderful time in the private room.,07/15/2012
Sugarbeet,4.5,"101 Pratt Street Longmont, CO  80501 ",105,Contemporary American,$30 and under,Boulder,http://www.sugarbeetrestaurant.com,info@sugarbeetrestaurant.com,(303) 651-3330,4.5 / 5,Outstanding in every respect. We never heard of Sugarbeet and took a chance our first time. Better steak than you'll find almost anywhere in Denver. There's a real chef in the kitchen. GO! GO! GO!,07/11/2012
Sullivan's Steakhouse - Denver,4.3,"1745 Wazee Street Denver, CO  80202 ",140,Steakhouse,$31 to $50,Downtown/LoDo,http://sullivanssteakhouse.com,sullivans.denver@dfrg.com,(303) 295-2664,4.3 / 5,"Our waiter, Doug, was great. He put up with 4 vibrant, teasing, fun-loving people without complaint. He actually joined in on the fun. The food was great, althogh we forgot to get our to-go cheesecake. Oh well, we'll remember next time.",07/14/2012
The Summit Steakhouse,4.4,"2700 South Havana Aurora, CO  80014 ",59,Steakhouse,$31 to $50,Aurora,http://www.aurorasummit.com,info@aurorasummit.com,(303) 751-2112,4.4 / 5,"Was disappointed we wanted oysters and they had ran out of them, but otherwise it was a nice evening. We will go back another time",07/14/2012
Sunbird,3.9,"230 Point of the Pines Colorado Springs, CO  80919 ",154,American,$30 and under,Colorado Springs,http://www.thesunbird.com,gmunit50@srcmail.com,(719) 598-8990,3.9 / 5,"We took a friend from out of town to dinner. The view is terrific and the food wasgood. Nice wine list, good service. They didn't have decaf coffee and the waitress was apologetic. We couldn't tell if they were really out of it or if they just didn't want to make a pot for two cups.I would take anyone there as it is a lovely place and the food is good and the ambiance isoutstanding for colorado springs.",07/18/2012
Sushi Hai,4.0,"3600 W. 32nd Ave Denver, CO  80211 ",34,Sushi,$30 and under,Highlands,http://www.sushihai.com,sushihaimail@yahoo.com,(720) 855-0888,4 / 5,We were a little taken back that with the limited reservation times but then showed up and each room was nearly empty. Maybe 5 tables in each...,06/30/2012
Sushi Sasa,4.3,"2401 15th Street, Suite 80 Denver, CO  80202 ",260,Japanese,$30 and under,Downtown/LoDo,http://sushisasadenver.com,contact@sushisasadenver.com,(303) 433-7272,4.3 / 5,"Particularly LOUD the night we were there with lots of large parties, but the sushi was exceptional as always.",07/18/2012
Sweet Basil,4.5,"193 Gore Creek Dr. Suite 201 Vail, CO  81657",152,American,$50 and over,Vail,http://www.sweetbasil-vail.com,info@sweetbasil-vail.com,(970) 476-0125,4.5 / 5,"Delicious, creative, fresh, healthy, wonderful experience. We will be back!",07/18/2012
Sweetwater Grill,3.3,"811 Yampa St Steamboat Springs, CO  80487 ",15,American,$30 and under,Steamboat Springs,http://thesweetwatergrill.com,info@thesweetwatergrill.com,(970) 879-9500,3.3 / 5,"Our only complaint was when we arrived at 5:30 p.m. on a Sunday and after ordering, our waiter explained to us the restaurant was out of several menu items. Of those being chicken and waffles and grill cheese. Grill cheese???? Also out of fruit?! We had reserved patio seating so we had a beautiful view on the top level overlooking the Yampa river. The restaurant also has a small park adjacent to the first floor patio level where the kids can play. Great idea! All in all, other than the management issue, we enjoyed our dinner but were disappointed in the loss of the menu items as that was the reason we chose this restaurant over others. We will hesitate a return visit.",07/08/2012
Swiss Chalet,4.8,"20 Vail Road Vail, CO  81657 ",12,European,$31 to $50,Vail,http://www.sonnenalp.com/dining/swiss_chalet.html,concierge@sonnenalp.com,(970) 479-5429,4.8 / 5,They didn't show my reservation. ONly until I pulled up my email from you were were seated,07/03/2012
Swiss Chalet - Woodland Park,4.6,"19263 E US HWY 24 Woodland Park, CO  80863 ",23,Continental,$30 and under,Colorado Springs,http://swisschaletofwoodlandpark.com,npmslevy@msn.com,(719) 687-2001,4.5 / 5,"Slow, Slow, Slow....I expected so much more after reading their sister resturant was the Pepper Tree.",07/06/2012
Tabernash Tavern,4.4,"72287 US Highway 40 Tabernash, CO  80478 ",69,International,$31 to $50,Winter Park/Granby/Grand Lake ,http://www.TabernashTavern.com,"",(970) 726-4430,4.4 / 5,"Whereas I had a less than good experience recently, I had talked with the manager to express my disappointment and ever since that discussion, we have been extremely happy with everything, as we had been, with the Tabernash Tavern. We were greeted with a smile and treated extremely well. This continues to be one of my husband and my favorite places to go!",07/13/2012
Table 6,4.4,"609 Corona St. Denver, CO  80218 ",174,American,$30 and under,Cherry Creek,http://www.table6denver.com,info@table6denver.com,(303) 831-8800,4.4 / 5,"The one potential downer is the very limited vegetarian/pescatarian selection. They sure do love pork, which helps us not at all. Otherwise, the place is terrific.",07/19/2012
Table Mountain Grill and Cantina,4.0,"1310 Washington Ave Golden, CO  80401 ",90,Mexican / Southwestern,$30 and under,Golden,http://www.tablemountaininn.com,restaurant@tablemountaininn.com,(303) 216-8040,4 / 5,"As always, the food and service at Table Mountain were excellent. It is a very relaxed experience with a great southwest fusion menu. We can always find something to enjoy. The vegetarian tamales are to die for!",07/20/2012
Taddeo's,3.4,"655 S Park Ave Breckenridge, CO  80424 ",9,Italian,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://taddeosristorante.com,shervindr@gmail.com,(970) 547-5959,3.4 / 5,"Atmosphere was red and gold traditional Italian - furniture was nothing great. Food is served family style or individual servings which is nice. Great wine list. Good place for large groups. Everything we ate, piccata, eggplants and fresh mozzarella salad for 2, was fresh and good.",07/12/2012
TAG,4.4,"1441 Larimer Street Denver, CO  80202 ",227,Continental,$30 and under,Downtown/LoDo,http://www.TAG-Restaurant.com,info@TAG-Restaurant.com,(303) 996-9985,4.4 / 5,"We could have sworn the Butterfish was an entree the last visit but we were told it never was on the menu as an entree. I was surprised to see the portion was so much smaller than previously. Rather disappointed, as it was soooo good!",07/17/2012
TAG - Raw Bar,4.1,"1423 Larimer Suite 010 Denver, CO  80202",15,Sushi,$30 and under,Downtown/LoDo,http://www.tagrawbar.com/,getraw@tagrawbar.com,(303) 998-2685,4.1 / 5,"This really is one of the best spots under Larimer Square. Visit, enjoy and relax- the city stops and the food and team are amazing.",07/12/2012
Takah Sushi,4.5,"320 S Mill St Aspen, CO  81611 ",20,Japanese,$31 to $50,Aspen,http://www.takahsushi.com,casey@sopris.net,(970) 925-8588,4.4 / 5,"I had been to this restaurant several times in the past, but this experience was truly disappointing. The waiter kept bringing us the wrong food (and charged us for it!), forgot to place the right food and drink orders, and what was supposed to be a nice, leisurely dinner before a concert turned into an all night affair. Food was ok, but there is better in Aspen (Kenichi or Matsu), but the oudoor dining right on the mall was the highlight.All in all is was a disappointment unfortunately.",07/02/2012
Tamayo Restaurant,4.2,"1400 Larimer Street Denver, CO  80202 ",247,Mexican / Southwestern,$31 to $50,Downtown/LoDo,http://www.richardsandoval.com,info@modernmexican.com,(720) 946-1433,4.2 / 5,"Hadn't been to Tamayo for awhile (no particular reason), but our pre-theater dinner with friends was great in all ways. Staff, particularly our waitress, was friendly, helpful without hovering and welcoming. Will definitely go back soon.",07/19/2012
Tangier Moroccan Cuisine,4.5,"3070 28th Street Boulder, CO  80301 ",11,Moroccan,$30 and under,Boulder,http://www.tangiermoroccancuisine.com,ask@tangiermoroccancuisine.com,(303) 443-3676,4.5 / 5,"This restaurant is about the experience! While the food was quite good, what really made the evening memorable was the attentive service from the owners, the overall ambiance, and last, but not least, the interactive entertainment. I would highly recommend this restaurant.",06/09/2012
Tapas de Espana,3.2,"2301 E. 7th Street Denver, CO  80211 ",24,Tapas / Small Plates,$30 and under,Downtown/LoDo,http://www.tapas-de-espana.com,tapasdeespanadenver@yahoo.com,(303) 455-2500,3.2 / 5,"My husband and I enjoyed Tapas de Espana back in October and had an incredible experience! My recent experience, unfortunately, was not incredible. It was good, but not incredible. The stuffed piquillo peppers and albondigas were both pretty bland. The shrimp, however, was delicious and perfectly cooked. The restaurant was fairly loud with tables fairly crowded together. On a final note, although I may go back, I find the concept of two restaurants in one venue a little confusing. This restaurant is housed in the El Senor Sol building on 7th.",07/08/2012
Tavern - Littleton,3.8,"2589 W. Main St. Littleton, CO  80120 ",26,American,$30 and under,Littleton,http://www.tavernhg.com/littleton,tommy@tavernhg.com,(303) 730-7772,3.8 / 5,"This was my 2nd trip to the Tavern in a month. My server on Tuesday was Matthew, what a great guy, suberb service! I have ordered the Thia chicken both times, it is delicious. My husband had the fish/chips. We will diffently visit the Tavern again. I have been bragging about your establishment to my family/friends.",06/19/2012
The Tavern At St. Michael's Square,3.5,"2918 67th Ave Greeley, CO  80634 ",2,American,$30 and under,Greeley,"",brett@soundleasing.com,(970) 330-2337,3.5 / 5,"Service was slow, kind of cranky. Food was well cooked but didnt have much flavor. The bar was full, we sat in the dining area, the bar noise was kind of overwhelming. Food took forever to arrive, even a salad. And the kicker? A stray dog happened to wander in somehow....",05/20/2012
Tavern Lowry,3.7,"7401 East 1st Ave Denver, CO  80230 ",28,American,$30 and under,Central,http://www.tavernhg.com/lowry,lowryreservations@tavernhospitalitygroup.com,(303) 366-0007,3.7 / 5,It is much more a bar than a restuarant. The waiter was rude at first and made faces when we asked for more coffee. The place was nice and I think it would do a lot better without this guy or waiters like him. The food is good and service was par.,06/17/2012
Tavern Tech Center,3.8,"5336 DTC Blvd Greenwood Village, CO  80111 ",30,American,$30 and under,Tech Center / Greenwood Village,http://www.tavernhospitalitygroup.com,cameron@tavernhospitalitygroup.com,(303) 221-4660,3.9 / 5,"Good place for happy hour. I heard they can be strict when it comes to the dress code during evenings. Only complaint is the staff does not address tables with a screaming children. It was during happy hour, the table was the only table with a child in the entire place, and the kid was about 5 years old and screaming the entire time. It ruined our experience and we left earlier than planned.",05/30/2012
Tavern Wash Park,3.7,"1066 S. Gaylord St Denver, CO  80209 ",9,American,$30 and under,Wash Park,http://tavernhg.com,"",(303) 733-0350,3.6 / 5,Staff was nice. Food was just okay. Salsa was strange and chicken salad was bland.,04/17/2012
Tempranillo,4.1,"165 Midland Ave Basalt, CO  81621 ",24,Mediterranean,$30 and under,Basalt,http://www.tempranillorestaurant.com,info@tempranillorestaurant.com,(970) 927-3342,4.1 / 5,Tempranillo has the best outdoor patio in the valley. We dined outside and the evening was perfect. We loved the Spanish beer and found many healthy and authentic Spanish items on the menu. The service was very good and the food was excellent. We will be back.,07/13/2012
Terra Bistro,4.2,"352 E. Meadow Drive Vail, CO  81657 ",64,Contemporary American,$50 and over,Vail,http://www.TerraBistroVail.com,terrabistro@vailmountainlodge.com,(970) 476-6836,4.2 / 5,Been dining here for years. Consistently good food. Busy atmosphere. Great place to dine after the concerts at Ford Amphitheater.,07/05/2012
Terroir Restaurant,4.4,"246 Main Street Longmont, CO  80501 ",78,Contemporary American,$30 and under,Boulder,http://www.terroir-restaurant.com,reservations@terroir-restaurant.com,(303) 651-0630,4.4 / 5,Chef's tasting menu and beer/wine offerings were right on the mark. Service attentive and pleasant. Location and interior decor is average.,07/06/2012
Thyme on the Creek- Millennium Harvest House Hotel,3.3,"1345 28th Street Boulder, CO  80302 ",6,American,$30 and under,Boulder,http://www.millenniumhotels.com/millenniumboulder/restaurant/thymeOnTheCreek.html,boulder@mhrmail.com,(303) 998-3835,3.3 / 5,"Expectations low due to being a hotel restaurant, but service was lacking - a student not quite knowing what to do, the meals were minimal and do not compare to Omni, Westin, Marriot, or other local high end hotel restaurants.",06/01/2012
