name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Rokerij,4.1,"6335 N. 16th St. Phoenix, AZ  85016 ",71,American,$30 and under,Phoenix,http://www.burningembersphoenix.com,"",(602) 287-8900,4.1 / 5,"We are big fans of Richardsons (their ""parent"" restaurant ) and Rokerij lived up to expectations! Only bummer was that it took 20 min to get our reserved table and the hostess was not stellar... Wish we had been told it would take so long. That aside, the wine and food were great. You can order some Richarsons favorites and of course Rokerij's own unique items.",07/14/2012
Roy's Chandler,4.4,"7151 W. Ray Road Chandler, AZ  85226 ",42,Seafood,$31 to $50,Chandler,http://www.roysrestaurant.com,chandler@roysrestaurant.com,(480) 705-7697,4.4 / 5,"This was our first time experience to Roy's and selected it via the Opentable website. What a great selection. Our servers were excellent, friendly, helpful, and knowledgeable. They're ""keepers"". You'll be pampered!!!",06/29/2012
Roy's Desert Ridge,4.3,"5350 East Marriott Drive Phoenix, AZ  85054 ",86,Seafood,$30 and under,Phoenix,http://www.roysrestaurant.com,phoenix@roysrestaurant.com,(480) 419-7697,4.3 / 5,A definite Hawaiian feel. Very relaxing.,07/19/2012
Ruth's Chris Steak House - Phoenix,4.5,"2201 E. Camelback Road, Suite 106-A Phoenix, AZ  85016 ",54,Steak,$31 to $50,Phoenix,http://www.ruthschris.com/Steak-House/3837/Phoenix,phoenix@ruthschris.com,(602) 957-9600,4.5 / 5,"This was our first visit to this location. We have been to many other locations around the country. On this visit we were disappointed. My husbands filet was as he described it ""gamey"". My filet, which was a bone in filet was wonderful, I would highly recommend it. The server was wonderful, very attentive. The manager stopped by our table toward the end of our evening to talk with us about the dinner. We expected that a manager visit would have happened immediately after the main entree was returned. Our wine was lovely, the rest of our dinner was as expected for a Ruth's Chris. We would have rated the visit higher if not for the one instance of the meat and the length of time it took for the manager's visit.",06/24/2012
Ruth's Chris Steak House - Scottsdale,4.6,"7001 N. Scottsdale Road, Suite 290 Scottsdale, AZ  85253 ",90,Steak,$31 to $50,Scottsdale,http://www.ruthschris.com/Steak-House/3840/Scottsdale,scottsdale@ruthschris.com,(480) 991-5988,4.6 / 5,excellent diner n waiter was very good,07/05/2012
Saddle Ranch Chop House - Glendale,4.0,"9375 W Coyotes Blvd Glendale, AZ  85305-3144 ",22,Steakhouse,$30 and under,Glendale / Peoria,http://www.srrestaurants.com,office.glendale@srrestaurants.com,(623) 889-7770,4 / 5,"This place seems very apropriate for the 20 or 30somethings who want to hang out, drink, and look at scantaly-clad girls. It was not a good place for any sort of date due to the noise. Decor was very interesting. With the way the servers were dressed, I would only hope that Saddle Ranch is not a 'kid-friendly' place.",07/12/2012
Saddle Ranch Chop House - Scottsdale,4.1,"4321 N. Scottsdale Rd. Scottsdale, AZ  85251 ",31,Steakhouse,$30 and under,Scottsdale,http://www.srrestaurants.com,"",(480) 429-2263,4.1 / 5,Food is high end steaks and shrimp. Service is outstanding! I'd recommend this to everyone that wants agood long evening out. Get the mac n' cheese. Either the Truffle or Jalepeno. Chili and Tortilla soups-great. Lana and Erika(mgr) Rock!!,06/27/2012
SanTan Brewing Co.,4.4,"8 S. San Marcos Place Chandler, AZ  85225 ",46,American,$30 and under,Chandler,http://www.santanbrewing.com,jamie@santanbrewing.com,(480) 917-8700,4.4 / 5,Excellent pub food and great beer in a fun atmosphere.,07/19/2012
Sapporo,4.2,"14344 North Scottsdale Rd Scottsdale, AZ  85254 ",68,Asian,$30 and under,Scottsdale,http://www.sapporoscottsdale.com,sapporo@tavistockrestaurant.com,(480) 607-1114,4.2 / 5,Very nice place! Everything was excellent. Wish they would have told me about the Happy Hour menu vs spending a small fortune,07/18/2012
SASSI,4.5,"10455 E Pinnacle Peak Pkwy (Not Pinnacle Peak Road) Scottsdale, AZ  85255",161,Italian,$31 to $50,Scottsdale,http://www.sassi.biz,Angelab@sassi.biz,(480) 502-9095,4.5 / 5,Beautiful location and enjoyable atmosphere. Service was wonderful.,07/14/2012
Seasons 52 - Phoenix,4.5,"2502 E. Camelback Road Phoenix, AZ  85016 ",450,American,$31 to $50,Phoenix,http://www.Seasons52.com,Phoenix@Seasons52.com,(602) 840-5252,4.5 / 5,"Our server Alex was fantastic. This was our second time there and the service, food, and ambiance were same.....excellent. I would recommend Season's 52 to everyone.",07/19/2012
ShinBay,4.7,"7001 N. Scottsdale Road Scottsdale, AZ  85253 ",57,Japanese,$50 and over,Scottsdale,http://www.shinbay.com,info@shinbay.com,(480) 664-0180,4.7 / 5,"Omikasa experience is truly memorable, equal to or exceeding any I've had in New York or San Francisco.Quality, variety, and presentation are exceptional. Chef's Counter is highly recommended. Memorable and highly recommended.",07/18/2012
Shugrue's,4.6,"1425 N. McCulloch Blvd. Lake Havasu City, AZ  86403 ",31,American,$30 and under,Lake Havasu City,http://www.shugrues.com,info@shugrues.com,(928) 453-1400,4.7 / 5,"The food and ambiance were wonderful. However, the star of the show was the service. Kelsey, our server, was spectacular. She was friendly, knowledgeable and efficient; A wonderful combination!",07/01/2012
Shugrues Hillside Grill,3.8,"671 Scenic Route Hwy 179 Sedona, AZ  86336 ",72,Contemporary American,$31 to $50,Sedona,http://www.shugrueshillside.com,email@shugrueshillside.com,(928) 282-5300,3.8 / 5,Food was good although my husband had to send his tuna steak back and because of the incident they were very accommodating and offered us dessert.I didn't think the decor was so fabulous. I almost felt like I was in an upscale dinner. And we didn't have a few so I cannot comment on this.I would probably try some other resaurants that we didn't have time for on our next visit.,06/30/2012
Shula's Steak House - Wild Horse Pass Hotel & Casino,4.4,"5040 Wild Horse Pass Boulevard Chandler, AZ  85226 ",29,Steak,$50 and over,Chandler,http://www.donshulas.com/locations.php?l=1&restid=173,shulas@wingilariver.com,(520) 796-1972,4.4 / 5,The best service and steaks ever,06/25/2012
Sierra Bonita Grill,4.3,"6933 North 7th St. Phoenix, AZ  85014 ",88,Southwest,$30 and under,Phoenix,http://www.sierrabonitagrill.com,"",(602) 264-0700,4.4 / 5,"Great food, good vibe, good service. Love this place. A bit pricey though....",07/13/2012
Signature Grill at the JW Marriott Starr Pass Resort & Spa,4.4,"3800 W. Starr Pass Boulevard Tucson, AZ  85745 ",33,American,$30 and under,Tucson,http://www.jwmarriottstarrpass.com/Tucson-Restaurants-AZ/Signature-Grill-31.html,ryan.fregoso@marriott.com,(520) 791-6064,4.4 / 5,"This is a very nice place!! Our server was not attentive at all!! I had to call for the floor manager a couple of times when we needed service. The NY Strip steaks were over cooked. I'm sure they would have tasted awesome if they were cooked the way we asked for them. When you order a glass of wine and ask for a another the server will bring out a premeasured craft of wine and pour it into your glass, which fills the glass to 1/3 full. What happened to the days when you ate at a restaurant and asked for another glass of wine, then they would bring out the bottle and top you off.",06/23/2012
Soi Four,4.4,"8787 N. Scottsdale Rd #104 Scottsdale, AZ  85253",61,Thai,$30 and under,Scottsdale,http://www.soifour.com,kin.lum@soifour.com,(480) 778-1999,4.3 / 5,"Wonderful, uncomplicated Thai food bursting with flavor. Service is always excellent, with great recommendations.",07/13/2012
SOL Cocina,3.9,"15323 N. Scottsdale Rd Suite 195 Scottsdale, AZ  85254 ",115,Mexican,$30 and under,Scottsdale,http://solcocina.com/scottsdale/,Scottsdale@SolCocina.com,(480) 245-6708,3.9 / 5,"Great menu, professional service",07/17/2012
"Spotted Donkey Cantina, el Pedregal",4.3,"34505 N. Scottsdale Road, Suite G2 Scottsdale, AZ  85262 ",99,Mexican / Southwestern,$30 and under,Scottsdale,http://www.spotteddonkeycantinaelpedregal.com,cameron.carlin@waldorfastoria.com,(480) 488-3358,4.3 / 5,The pork tenderloin with mac & cheese is the best ever and beautifully presented.,07/16/2012
St. Francis,4.4,"111 E. Camelback Rd. Phoenix, AZ  85012 ",250,American,$30 and under,Phoenix,http://www.stfrancisaz.com,info@stfrancisaz.com,(602) 200-8111,4.3 / 5,"The Sunday jazz brunch is a delight. The egg sandwich, which sounds so pedestrian, was raised to an art form with frisee and ever-so-ripe heirloom tomatoes. We sat upstairs and the lovely scat of the trio made for a great background. We didn't have them, but the sticky buns looked like a gift from the gods. One appears to feed 4 quite nicely. Being from San Francisco and now a Scottsdale resident, I miss urban places. The decor is a bit edgy, the vibe is very urban chic and the crowd was wonderfully diverse.",07/15/2012
Steak House at Desert Diamond Casino,4.3,"7350 S Nogales Hwy Tucson, AZ  85746 ",38,Steak,$30 and under,Tucson,http://www.ddcaz.com/content/steakhouse,mparraz@ddcaz.com,(520) 342-1328,4.3 / 5,"We have ( there are two of us ) eaten here before but never in the evening. We have never been disappointed with anything.The restaurant is well appointed; seating, tableware, glassware, locations.We might differ with the chef on his choice of vegetablesbut they came well prepared. The wine list is not extensive but their Agave house wine is more than acceptable and morethan reasonable. Their chardonnay is better than many wines costing twice as much. The service is excellent without beingoverbearing and with that we are comfortable.",07/17/2012
The Steak Out,4.0,"3620 W. Tangerine Rd. Marana, AZ  85742 ",24,Steak,$30 and under,Marana,http://www.azsteakout.com,marana@azsteakout.com,(520) 572-1300,4 / 5,Live music was great. Food was good but nothing special. Service was mediocre.,07/07/2012
The Stockyards Restaurant & 1889 Saloon,4.3,"5009 E Washington Phoenix, AZ  85034 ",119,Steakhouse,$31 to $50,Phoenix,http://www.stockyardssteakhouse.com,gary@stockyardssteakhouse.com,(602) 273-7378,4.3 / 5,"The experience was phenomenal! Great food, great service, and great atmosphere. Had a great time.",05/17/2012
The Strand,3.9,"2 E. Jefferson St. Suite113 Phoenix, AZ  85004 ",10,Italian,$30 and under,Phoenix,http://thestranditalian.com,"",(602) 253-1600,3.9 / 5,The food and atmosphere were great. The only bummer to the evening was our server who seemed a little lost mentally and was generally nowhere to be found. We had to get up and go ask for our bill and it was brought to us by another person from the restaurant. I would suggest the patio when there is a happening downtown. It's a great place to eat drink and people watch.,06/16/2012
Sullivan's Steakhouse - Tucson,4.4,"1785 East River Road Tucson, AZ  85718 ",109,Steak,$50 and over,Tucson,http://sullivansteakhouse.com,sullivans.tucson@dfrg.com,(520) 299-4275,4.4 / 5,"Good Calmari, bread salad, and fillet. NY Strip very small. Onion rings presentation great but no onion flavor.",07/14/2012
Sushi Roku - Scottsdale,4.3,"7277 East Camelback Road Scottsdale, AZ  85251 ",56,Sushi,$30 and under,Scottsdale,http://www.sushiroku.com,info@sushiroku.com,(480) 970-2121,4.2 / 5,"As always - FANTASTIC! The food is always outstanding, fresh and creative. I cannot say enough about Sushi Roku - it is worth every penny!",07/07/2012
SWB - Hyatt Regency Scottsdale,3.7,"7500 E. Doubletree Ranch Rd. Scottsdale, AZ  58258 ",14,Southwest,$30 and under,Scottsdale,http://scottsdale.hyatt.com/hyatt/hotels/entertainment/dining_detail.jsp?it,"",(480) 444-1234,3.7 / 5,"I have been there before but it was prior to their remodeling a few years ago. I was disappointed in how casual the restaurant was. I guess I assumed it would be because of the prices. Pay for the ambiance, but that wasn't the case. We sat near the entrance and the open kitchen was to our left. During our breakfast we had the joy of listening to one of the cooks hammer out the potato fries. It was a continued hammering noise. Not at all enjoyable and it continually interrupted the conversation",05/12/2012
T. Cook's @ The Royal Palms Resort,4.3,"5200 East Camelback Road Phoenix, AZ  85018 ",276,Mediterranean,$50 and over,Phoenix,http://www.royalpalmshotel.com/tcooks.htm,tcooks@destinationhotels.com,(602) 808-0766,4.3 / 5,A good spot for great food and service. Brunch at the T.Cook's is always relaxing and enjoyable!,07/15/2012
Taggia at FireSky,4.4,"4925 N. Scottsdale Road Scottsdale, AZ  85251 ",36,Italian,$31 to $50,Scottsdale,http://www.taggiascottsdale.com,dining@caleoresort.com,(480) 424-6095,4.4 / 5,Great food at a great price. Beautiful place without being pretentious. Comfortable atmosphere!! Can't wait to go back,07/14/2012
Talavera,4.6,"10600 E. Crescent Moon Drive Scottsdale, AZ  85262 ",97,Contemporary American,$31 to $50,Scottsdale,http://www.talaverarestaurant.com,"",(480) 513-5086,4.6 / 5,Unbeleivable food and ambiance!,07/16/2012
Tanzy,4.2,"15257 North Scottsdale Road Suite F-230 Scottsdale, AZ  85254 ",115,Mediterranean,$30 and under,Scottsdale,http://www.tanzyrestaurant.com,"",(480) 483-3255,4.2 / 5,Service was outstanding. Food wasn't bad either.,07/19/2012
Tapas Papa Frita,4.4,"7114 E. Stetson Dr. Suite 210 Scottsdale, AZ  85251 ",182,Spanish,$30 and under,Scottsdale,http://www.tapaspapafrita.com,info@tapaspapafrita.com,(480) 699-5004,4.4 / 5,"We love Tapas Papa Frita! It's in our neighborhood downtown, so we walk over for a light snack during happy hour, or for a full dinner a little less often. The service is excellent - it has never been anything but perfect. Same with the food - Spanish, with a lot of Spanish wines. We are big fans of the seafood soup, the lamb chops, and the tomato salad. Highly recommended. A reservation is recommended on Fridays and Saturdays.",07/14/2012
Tarbell's,4.5,"3213 E. Camelback Road Phoenix, AZ  85018 ",86,American,$31 to $50,Phoenix,http://www.tarbells.com,eat@tarbells.com,(602) 955-8100,4.4 / 5,As usual the food and service at Tarbell's was outstanding.,07/19/2012
Taste- An American Bistro at The Hilton Phoenix Chandler,4.0,"2929 W. Frye Rd Chandler, AZ  85224 ",2,American,$30 and under,Chandler,"",dianna.cameron@hilton.com,(480) 899-7400,4 / 5,"THEY DIDN'T KNOW HOW TO CHECK ME IN WITH OPEN TABLE, SO I'M SO HAPPY TO KNOW IT WAS ACCOMPLISHED THE FOLLOWING DAY.",06/18/2012
Tavolino Ristorante,4.3,"2890 E. Skyline Dr. Tucson, AZ  85718 ",160,Italian,$30 and under,Tucson,http://www.tavolinoristorante.com,manager@tavolinoristorante.com,(520) 531-1913,4.2 / 5,"The summer in Tucson is supposed be slow for restaurants. But NOT for Tavolino. The place was packed and ""alive"". The atmosphere and energy level were great. And, the food - as always - is incredible. Our favorite wine is from the family vineyard a Pietro Rinaldi Barbera - bricco. WOW. The homemade bread with a dip into the really good olive oil they use and a glass of wine are about all I needed to think I was in Italy. Great restaurant - glad to have it Tucson. The location is spectacular and close to home. Best of both !",06/13/2012
Technique at Le Cordon Bleu – Scottsdale,4.5,"4301 N. Scottsdale Road Scottsdale, AZ  85251 ",39,Contemporary American,$30 and under,Scottsdale,http://www.techniquerestaurant.com,Reservations@scichefs.com,(480) 425-3025,4.5 / 5,Food and service very good. Students do a fabulous job! The table setting is super.,07/18/2012
Tequila Factory,3.3,"5655 W. Valencia Rd Tucson, AZ  85757 ",11,Mexican / Southwestern,$30 and under,Tucson,http://www.casinodelsol.com/tucson-dining/bars-tucson-az/tequila-factory,tequilafactory@solcasinos.com,(520) 838-6626,3.3 / 5,"The evening started out well, our waitress, Krystal was helpful with the menu and even suggested drinks since it was our first time there. My girlfriend ordered a margarita, but she brought the wrong one. We ended up not having to pay for it but I did have to ask twice if she could bring the correct drink. When we received our food, we only had one set of silverware and when I asked Krystal for an extra set she said she would bring one. Well, if it hadn't been for another waitress stopping by to check on us I would have never eaten my food. It took the other girl 3 seconds to get another set of silverware and Krystal didn't check on us until AFTER we had already finished our food. I also had to ask for my check twice. Prob won't go back.",07/14/2012
Thirsty Lion Pub & Grill,4.3,"2000 E Rio Salado Pkwy Suite 1041 Tempe, AZ  85281 ",43,Northwest,$30 and under,Tempe,http://www.thirstylionpub.com/tempe,thirstyliontempe@cegportland.com,(480) 968-2920,4.3 / 5,"Incredible experience again. Food and service outstanding. It's no wonder Thirsty Lion is packed when other local eateries are not.I went for the second time this week and they were on a wait, ON A THURSDAY!Great music, looked to me that everyone was having a great time!The managers should be commended for having such a great staff, good looking too!",07/18/2012
"Tii Gavo, a gathering place at Enchantment Resort",4.2,"525 Boynton Canyon Rd Sedona, AZ  86336 ",30,Contemporary American,$31 to $50,Sedona,http://enchantmentresort.com/dining/tii-gavo/,dres@enchantmentresort.com,(928) 204-6000,4.2 / 5,Excellent restaurant - loved the guacamole with chips - very good. Excellent prickly pear margarta's and you can't find a better view anywhere. All in all a great place.,07/06/2012
Tomaso's - Phoenix,4.5,"3225 E. Camelback Road Phoenix, AZ  85018 ",71,Italian,$31 to $50,Phoenix,http://www.tomasos.com,vincenza@tomasos.com,(602) 956-0836,4.5 / 5,"Chef Lorenzo is by far one of the finest Italian chefs in the Phoenix area. If requested, he will vary any item on the menue to fit the taste of the customer. Also, the wait staff (Giovani, Dino, etc) is extremely professional. Everyone at Tomaso's takes pride in the food, the service and making certain that the customer is satisfied.",07/13/2012
Tommy Bahama's Restaurant & Bar - Scottsdale,4.3,"15205 N Kierland Blvd Scottsdale, AZ  85254 ",121,Seafood,$30 and under,Scottsdale,http://www.tommybahama.com,ScottsdaleEvents@tommybahama.com,(480) 505-3668,4.2 / 5,"We come back every year. We love to kick off our celebration of life (every year my mom is cancer free) at this restuarant. The staff welcomes us and we love the Sangria, the chicken and the desserts! Everything tastes great and the staff is over the top.",07/13/2012
Tommy V's Urban Kitchen and Bar Scottsdale,4.3,"7303 E Indian School Rd. Scottsdale, AZ  85251 ",65,Italian,$30 and under,Scottsdale,http://www.tommyvscottsdale.com/,info@tommyvscottsdale.com,(480) 427-2264,4.2 / 5,"Excellent food! Excellent service! It has become my favorite lunch spot for client meetings! Thank you, Tommy V's!",07/18/2012
Tom's Tavern & 1929 Grill,3.8,"2 N. Central One Renaissance Sq Ste 102 Phoenix, AZ  85004",16,American,$30 and under,Phoenix,http://www.tomstavernphoenix.com,info@tomstavernphoenix.com,(602) 257-1688,3.8 / 5,We sat on the patio. I really enjoyed the brisket!!! Our waitress was very knowledgeable and attentive. We will return.,07/14/2012
Top of the Rock Restaurant at the Marriott Buttes Resort,3.8,"2000 Westcourt Way Tempe, AZ  85282 ",48,Contemporary American,$30 and under,Tempe,http://www.topoftherockbuttes.com/,topoftherock@buttesmarriott.com,(602) 431-2370,3.8 / 5,"The restaurant is easy to find. We appreciated the complimentary valet parking. All the staff in the restaurant was super friendly and inviting. The view for dinner was great. We had the whole outside seating to ourselves for most the night. Our waitress, LaVita, was excellent. We will definitely request to sit in her section the next time we visit. The food was scrumptious. We enjoyed the Atlantic salmon and roasted chicken entrees. The restaurant offers a wide variety of wines, beers, and specialty liquor drinks. It was a great place to spend our anniversary dinner.",07/15/2012
Trophy's Steakhouse,4.0,"7215 S. Power Rd. Ste 107 Queen Creek, AZ  85142 ",22,Steakhouse,$30 and under,Queen Creek,http://trophyssteakhouse.com/Home.html,"",(480) 840-3981,4 / 5,Funny you should ask. I was going to write you. Our reservations grew from 2 people to 9 people. It was a complete disaster. We have had dinner at Trophy's several times and had a wonderful dinner. Service has always not been very good. That night our hamburgers and steaks were dry and tasteless the french fries were dry and must have been frozen. Both servers didn't know the specials for the evening. The only good thing was our granddaughters chicken nuggets. Service was slow and we even knew the waiter from another restaurant. My husband and I were so embarrassed that we had raved about this restaurant to our family. We decided not to even bother with a birthday cake. They deducted 25% from our hamburgers.,07/13/2012
Tutti Santi - Phoenix,4.4,"7575 N. 16th Street, Suite 5 Phoenix, AZ  85020 ",14,Italian,$31 to $50,Phoenix,http://www.tuttisantiristorante.com/,leonardozacchino@cox.net,(602) 216-0336,4.4 / 5,Spectacular service. Great food. Well done!,06/24/2012
Tutti Santi (by Nina) Scottsdale,4.6,"6339 E. Greenway, Suite 108 Scottsdale, AZ  85254 ",84,Italian,$30 and under,Scottsdale,http://www.tuttisantiristorante.com/,TUTTISANTISCOTTSDALE@ME.COM,(480) 951-3775,4.5 / 5,"Rate Tutti Santi very high, one of our local favorites. Been there several times, never disappointed and recommend to all of our friends.",07/14/2012
Tutti Santi (by Nina) Via Linda,3.9,"9011 E. Via Linda Scottsdale, AZ  85258 ",34,Italian,$31 to $50,Scottsdale,http://tuttisantiristorante.com,tuttisantivialinda@me.com,(480) 391-2222,3.9 / 5,"In the neighborhood, but never tried it since it was the previous restaurant. Happy to see they kept the beautiful interior. We all ordered different pastas. My husband was licking the plate from the ravioli. Everything was enjoyable! Very good service from Josh, the waiter.",06/30/2012
Tutti Santi by Nina Glendale,4.3,"19420 N. 59th Ave. Glendale, AZ  85308 ",56,Italian,$30 and under,Glendale / Peoria,http://www.tuttisantiristorante.com/,tuttisanti@mac.com,(623) 566-1582,4.3 / 5,The food was excellent & the servers went out of their way to be helpful & friendly.,07/19/2012
Tutti Santi Gilbert,4.6,"832 S. Greenfield Rd Suite 101 Gilbert, AZ  85296",8,Italian,$30 and under,Gilbert,http://www.tuttisantiristorante.com,tuttisanti@mac.com,(480) 632-7777,4.6 / 5,Good food. Good service. Had great time,05/28/2012
Venue's Cafe,3.8,"34 Easy Street Carefree, AZ  85377 ",19,American,$30 and under,Carefree,http://www.venuescafe.com/Home.html,venuescafe@gmail.com,(480) 595-9909,3.8 / 5,"This is a staff that knows how to read its patrons and deliver its services to highlight the mood the patrons have established. Toni was a fantastic server ready to recommend dishes, answer questions, and play into the mood of the table. Shannon, too, made sure we felt like valued guests. Thanks to all for Fred's birthday dessert...he devoured the cobbler! Next time we will dine at about 7:00 and stay for the music!",06/09/2012
Verona Chophouse,4.5,"1077 S. Kyrene Rd Chandler, AZ  85226 ",13,Italian,$30 and under,Chandler,http://www.wingilariver.com/index.php/lone-butte/dining/verona-chophouse,steven.finkle@wingilariver.com,(520) 796-8530,4.5 / 5,Excellent brunch on Father's Day... would return,06/17/2012
Village Tavern Scottsdale,4.1,"8787 North Scottsdale Road Scottsdale, AZ  85258 ",106,American,$30 and under,Scottsdale,http://www.villagetavern.com,scottsdale@villagetavern.com,(480) 951-6445,4.1 / 5,The food was delicious and the service very good.,07/19/2012
Vito's Pizza,3.9,"10999 N. Frank Lloyd Wright Blvd Scottsdale, AZ  85259 ",17,Italian,$30 and under,Scottsdale,http://www.vitospizza.com/,alexis@vitospizza.com,(480) 664-8260,3.9 / 5,our favorite neighborhood Italian Restaurant,06/25/2012
Vito's Pizza and Italian Ristorante,4.3,"1947 N. Lindsay Rd Mesa, AZ  85213 ",21,Italian,$30 and under,Mesa,http://www.vitospizza.com,alexis@vitospizza.com,(480) 832-3311,4.3 / 5,"This time we went to the Vito's in Mesa, much better than the one in scottsdale. The pizza was better as well as the service.",07/06/2012
Vivace Restaurant,4.6,"4310 N. Campbell Ave. Tucson, AZ  85718 ",352,Italian,$30 and under,Tucson,http://www.vivacetucson.com,vivacetucson@gmail.com,(520) 795-7221,4.6 / 5,"Our next door neighbour is an Italian lady (from Italy). She only dines at Vivace. Her son is a fan too, and so are we now.",07/18/2012
Vogue Bistro,4.2,"15411 W. Waddell Rd Suite 108 Surprise, AZ  85379",51,French,$30 and under,Surprise,http://www.voguebistro.com,INFO@VOGUEBISTRO.COM,(623) 544-9109,4.2 / 5,The best thing about the entire dinner was the pineapple tarte tatin. Thought it was overpriced for the quality of the food and we are foodies!,07/14/2012
White Chocolate Grill - Scottsdale,4.2,"7000 E Mayo Blvd Scottsdale, AZ  85054 ",387,American,$30 and under,Scottsdale,http://www.whitechocolategrill.com/,comments@wcgrill.com,(480) 563-3377,4.2 / 5,"WCG is a really good restaurant that was slightly off its game this night. It was super busy, as always, and the food and service were good but not as outstanding as we have come to expect there. The waiter was a little slow and annoyingly referred to our group and himself as ""us"" repeatedly. The food did not all arrive at the same time, and the manager gave us a free drink to make up for it. WCG is one of those rare places where service is ""team"" service and it does not matter who your waiter is because everyone working there does whatever needs to be done. That system is awesome when it works, which it usually does. Our recent experience was good, not great. Our waiter was a nice kid, but either inexperienced or overworked.",07/13/2012
Wildfish Seafood Grille - Scottsdale,4.6,"7135 E. Camelback Road Scottsdale, AZ  85251 ",205,Seafood,$30 and under,Scottsdale,http://www.wildfishseafoodgrille.com/,waterfront@wildfishgrille.com,(480) 994-4040,4.6 / 5,"I recently took my mom here for her 60th birthday. We were treated so well, were presented with a birthday card from the staff and desert on the house. The food and wine were outstanding and the service was fantastic. Would definitely return!",07/09/2012
Wildflower - Tucson,4.4,"7037 N. Oracle Road Tucson, AZ  85704 ",162,Contemporary American,$30 and under,Tucson,http://www.foxrc.com,"",(520) 219-4230,4.4 / 5,Good food. Went for a nice lunch on a Sunday. Lunch menu is good. Would go back to see how breakfast is there as well.,07/15/2012
Wine Me Dine Me - Hyatt Regency Scottsdale,4.5,"7500 E. Doubletree Ranch Rd. Scottsdale, AZ  85258 ",2,Southwest,$50 and over,Scottsdale,http://scottsdale.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp#12482470,"",(480) 444-1234,4.5 / 5,"My wife and I celebrated our seventh wedding anniversary with the SWB's ""Wine Me, Dine Me"" experience, and we were thrilled with the service, quality of the food dishes, and the inter-activeness with the staff.",07/05/2012
Wright's at the Biltmore,4.3,"Arizona Biltmore 2400 E Missouri Phoenix, AZ  85016",94,Contemporary American,$31 to $50,Phoenix,http://www.arizonabiltmore.com,Lindsay.Srednicki@WaldorfAstoria.com,(602) 955-6600 x2556,4.3 / 5,"My husband and I celebrated our anniversary at Wright's. Our head server was somewhat unfriendly and seemed impatient, but the assistant servers made up for it. We started with the terrine (foie gras), which was very tasty, and the lobster bisque, which we found overly salty and bland with no depth of flavor. It seemed like a lot of tables were ordering it, and it looked gorgeous with the golden puff pastry on top, but alas, not a winner. I had the beef wellington--fantastic and the star of the night, while my husband ordered the lamb rack. He thought it was cooked well, but didn't have as much seasoning as he would have liked. Wright's kindly gave us a complimentary chocolate souffle for dessert. Delicious.",07/07/2012
Wrigley Mansion - Geordie's,3.9,"2501 E Telawa Trl Phoenix, AZ  85016 ",59,Contemporary American,$31 to $50,Phoenix,http://www.wrigleymansionclub.com,Reservations@wrigleymansionclub.com,(602) 955-4079,3.9 / 5,"Historic spot in a great location. And food and service are both really improving. Still a need to spiff the place up a bit, work on some service refinements and cater to other than just the ""deal chicken"" mentality...",06/16/2012
Zinc Bistro,4.2,"15034 N. Scottsdale Road Scottsdale, AZ  85254 ",151,French,$30 and under,Scottsdale,http://www.zincbistroaz.com/,"",(480) 603-0922,4.2 / 5,Nice experience especially for late night dining. The filet mignon was ordered medium rare and came out medium to medium well. Because the kitchen was closing we didn't send it back and have some regret about that. But overall a good experience. Steak frites was superb.,07/14/2012
Z'Tejas Chandler,4.1,"7221 W. Ray Road Chandler, AZ  85226 ",65,Mexican / Southwestern,$30 and under,Chandler,http://ztejas.com/locations/#!/arizona/chandler/,chandler@ztejas.com,(480) 893-7750,4.1 / 5,Awesome as always. Have not had a bad dish yet.,07/14/2012
Z'Tejas Gateway,4.1,"10625 N. Tatum Blvd. Phoenix, AZ  85028 ",47,Mexican / Southwestern,$30 and under,Phoenix,http://ztejas.com/locations/#!/arizona/phoenix/,gateway@ztejas.com,(480) 948-9010,4.1 / 5,"There wasn't anything special about the restaurant. I was hoping for something a bit nicer than a regualr mexican food restaurant, but I would have had a good of any experience and food as Macayo's.",06/02/2012
Z'Tejas Scottsdale,4.1,"7014 E Camelback Rd. Scottsdale, AZ  85251 ",31,Southwest,$30 and under,Scottsdale,http://ztejas.com/locations/#!/arizona/scottsdale/,scottsdale@ztejas.com,(480) 946-4171,4.1 / 5,Terrific service! Ask for Jasmine when you go - she'll take awesome care of you :),06/10/2012
Z'Tejas Tempe,4.2,"20 W. 6th Street Tempe, AZ  85281 ",50,Mexican / Southwestern,$30 and under,Tempe,http://ztejas.com/locations/#!/arizona/tempe/,tempe@ztejas.com,(480) 377-1170,4.2 / 5,"Very nice resturant, with very good food. The corn bread was fantastic, I could have eaten the whole pan myself.",06/21/2012
