RN74,http://www.opentable.com/rn74?scpref=109&tab=2,4.1,"301 Mission Street San Francisco, CA  94105 ",286,Contemporary French,$31 to $50,SOMA,http://www.rn74.com,reservations@rn74.com,(415) 543-7474,4.1 out of 5,"This place is fabulous! I would always choose to go there. The food was exquisite and the service, impeccable. I had the lobster and it couldn't have been prepared better. The wait staff was attentive, but not obtrusive, the sommelier, very knowledgeable. Worth every dollar!!",7/21/12,http://www.pickgrapevine.com/wantmore/3739,3739
Saison,http://www.opentable.com/saison?scpref=109&tab=2,4.8,"2124 Folsom St. San Francisco, CA  94110 ",42,Contemporary American,$50 and over,Mission / Bernal Heights,http://www.saisonsf.com,reservations@saisonsf.com,(415) 828-7990,4.8 out of 5,"Outstanding experience. I can't compare it to French Laundry since the experience is so different, but it was equally as magical and enjoyable. Very creative kitchen, outstanding tasting food, excellent and friendly service, and excellent wine pairings. Easily ranks as one of my top meals ever.",7/14/12,http://www.pickgrapevine.com/wantmore/3740,3740
The Dining Room at Salish Lodge & Spa,http://www.opentable.com/the-dining-room-at-salish-lodge-and-spa?scpref=109&tab=2,4.4,"6501 Railroad Ave SE Snoqualmie, WA  98065 ",255,Northwest,$31 to $50,Snoqualmie,http://www.salishlodge.com/diningroom.php,reservations@salishlodge.com,(800) 272-5474,4.4 out of 5,The Salish Lodge was lovely. The service was outstanding. The food was delicious and the prices were more than reasonable. The view from the restaurant was spectacular.,7/21/12,http://www.pickgrapevine.com/wantmore/3741,3741
elements at Sanctuary Camelback Mountain,http://www.opentable.com/elements-at-sanctuary-camelback-mountain?scpref=109&tab=2,4.5,"5700 East McDonald Drive Scottsdale, AZ  85253 ",256,Contemporary American,$31 to $50,Scottsdale,http://www.elementsrestaurant.com,reservations@sanctuaryaz.com,(800) 245-2051,4.5 out of 5,Went for a business meeting and was seated in the corner (which was nice). Views were great as was the food. We both had the short-rib pasta special. I think the service was a bit overbearing as we were interrupted every few minutes with questions. I would bring business contacts here again for lunch.,7/19/12,http://www.pickgrapevine.com/wantmore/3742,3742
Technique at Le Cordon Bleu -  Scottsdale,http://www.opentable.com/technique-at-le-cordon-bleu-scottsdale?scpref=109&tab=2,4.5,"4301 N. Scottsdale Road Scottsdale, AZ  85251 ",39,Contemporary American,$30 and under,Scottsdale,http://www.techniquerestaurant.com,Reservations@scichefs.com,(480) 425-3025,4.6 out of 5,Food and service very good. Students do a fabulous job! The table setting is super.,7/18/12,http://www.pickgrapevine.com/wantmore/3743,3743
Serafina,http://www.opentable.com/serafina-seattle?scpref=109&tab=2,4.3,"2043 Eastlake Ave E Seattle, WA  98102 ",106,Italian,$31 to $50,Seattle Center / Lower Queen Anne,http://www.serafinaseattle.com,reservations@serafinaseattle.com,(206) 323-0807,4.3 out of 5,"In my neighborhood. I've eaten at Serafina soooo many times. Always wonderful. Love the melanzane. The outdoor eating is a hidden gem. I didn't put good for groups because it can get quite loud. But, I've been to a fabulous wedding there.also, Some of the other special features may be true and I haven't experienced them..",7/20/12,http://www.pickgrapevine.com/wantmore/3744,3744
Shiva's,http://www.opentable.com/shivas?scpref=109&tab=2,4.2,"800 California #100 Mountain View, CA  94041 ",29,Indian,$30 and under,Mountain View,http://www.shivasrestaurant.com,reservations@shivasrestaurant.com,(650) 960-3802,4.2 out of 5,I want to live Shiva's more than I really do. It's in a really convenient location. But the food and service don't measure up.,6/29/12,http://www.pickgrapevine.com/wantmore/3745,3745
Sterling's Seafood Steakhouse - SLRC,http://www.opentable.com/sterlings-seafood-steakhouse-at-silver-legacy-resort-casino?scpref=109&tab=2,4.6,"407 N. Virginia St Reno, NV  89501 ",93,Steakhouse,$31 to $50,Reno,http://www.silverlegacyreno.com/dining/sterlings-seafood-steakhouse/,reservations@silverlegacy.com,(800) 687-8733,4.6 out of 5,As always everything was excellent. This is one of our favorite places to dine in Reno.,7/7/12,http://www.pickgrapevine.com/wantmore/3746,3746
SkyCity Restaurant at the Space Needle,http://www.opentable.com/skycity-restaurant-at-the-space-needle?scpref=109&tab=2,4.2,"400 Broad Street Seattle, WA  98109 ",97,Northwest,$31 to $50,Seattle Center / Lower Queen Anne,http://www.spaceneedle.com/restaurant/,reservations@spaceneedle.com,(206) 905-2100,4.2 out of 5,"The stunning view makes this a worthwhile trip. Most of our food was quite good, but the steak turned out terribly. It was too bad because the rest of the experience was very enjoyable. If you go for the views, make sure you get a table by the window. There are a few interior tables and I'd have been really disappointed to be stuck there. As it was, the slow turning of the restaurant offered spectacular views uninterrupted by the bars of the observation deck, so the restaurant is really an awesome place to get the whole Space Needle effect. Go for the 360 degree vistas and choose your food carefully.",7/15/12,http://www.pickgrapevine.com/wantmore/3747,3747
Steiner Ranch Steakhouse,http://www.opentable.com/steiner-ranch-steakhouse?scpref=109&tab=2,4.3,"5424 Steiner Ranch Blvd. Austin, TX  78732 ",223,Steak,$31 to $50,Northwest,http://www.steinersteakhouse.com,reservations@steinersteakhouse.com,(512) 381-0800,4.3 out of 5,"We found the patio to have a great view but the live entertainment was too loud for our liking so we ate inside with the piano. Rudy was excellent in his attention to serving us and the meal was magnificent. Loved the piano. Portions were HUGE. This place was a ""find"" because of OpenTable listing.",7/21/12,http://www.pickgrapevine.com/wantmore/3748,3748
Stella's Serious Italian Restaurant & Lounge,http://www.opentable.com/stellas-serious-italian-restaurant-and-lounge?scpref=109&tab=2,4,"17 Monarch Bay Plaza Dana Point, CA  92629 ",48,Italian,$31 to $50,Dana Point,http://www.stellasitalian.com,reservations@stellasitalian.com,(949) 234-1679,4 out of 5,"I just love Stella's....and it's right around the corner from my house. Good food, awesome homemade garlic bread, and good service.",7/13/12,http://www.pickgrapevine.com/wantmore/3749,3749
Portals Restaurant at Suncadia Resort,http://www.opentable.com/portals-restaurant-at-suncadia-resort?scpref=109&tab=2,3.9,"3600 Suncadia Trail Cle Elum, WA  98922 ",27,American,$30 and under,Cle Elum,http://www.suncadiaresort.com/roslyn-restaurants.php,reservations@suncadia.com,(509) 649-6461,4 out of 5,"We had to wait for our food for about 45 minutes after we ordered. The food then came out cold. Our waitress comped our dessert, but that took another half hour to receive. Great tasting food, but very slow kitchen. Our waitress tried her hardest to make up for it.",6/30/12,http://www.pickgrapevine.com/wantmore/3750,3750
Sushi Hunter,http://www.opentable.com/sushi-hunter?scpref=109&tab=2,3.5,"1701 Powell St San Francisco, CA  94133 ",10,Japanese,$30 and under,North Beach,http://www.sushi-hunter.com,reservations@sushi-hunter.com,(415) 291-9268,3.6 out of 5,"We did all you can eat sushi as usual, however this time it was a big disapointment",7/16/12,http://www.pickgrapevine.com/wantmore/3751,3751
Terroir Restaurant,http://www.opentable.com/terroir-restaurant?scpref=109&tab=2,4.4,"246 Main Street Longmont, CO  80501 ",78,Contemporary American,$30 and under,Boulder,http://www.terroir-restaurant.com,reservations@terroir-restaurant.com,(303) 651-0630,4.4 out of 5,Chef's tasting menu and beer/wine offerings were right on the mark. Service attentive and pleasant. Location and interior decor is average.,7/6/12,http://www.pickgrapevine.com/wantmore/3752,3752
The Corner Office Restaurant and Martini Bar,http://www.opentable.com/the-corner-office-restaurant-and-martini-bar?scpref=109&tab=2,3.8,"1401 Curtis Street Denver, CO  80202 ",223,"Global, International",$30 and under,Downtown/LoDo,http://www.thecornerofficedenver.com,reservations@thecornerofficedenver.com,(303) 825-6500,3.8 out of 5,"My only complaint - which is a big one - is the after effects that both my mom and I had from the MSG loaded dinners. The food was actually tasty, but had that 'too flavored' taste to it. Pretty quickly, we both felt extremely bloated, headaches...and my mom had heart palpitations and sweating from the MSG overload. They need to STOP using MSG in their food.",7/18/12,http://www.pickgrapevine.com/wantmore/3753,3753
Cowboy Star,http://www.opentable.com/cowboy-star?scpref=109&tab=2,4.4,"640 10th Ave San Diego, CA  92101 ",122,Contemporary American,$31 to $50,Downtown / Gaslamp,http://www.thecowboystar.com,reservations@thecowboystar.com,(619) 450-5880,4.4 out of 5,"Pricey, bad seating and unimpressive beef might have made for a less then remarkable night at Cowboy Star. I had no delusions of leaving C~Star without spending some money, not counting the healthy pours of Bourbon and decent wine list, the food, especially the beef did not live up to the hype and cost.",7/14/12,http://www.pickgrapevine.com/wantmore/3754,3754
The Lodge,http://www.opentable.com/the-lodge?scpref=109&tab=2,4.2,"12850 Northwoods Blvd Truckee, CA  96161 ",71,Contemporary American,$30 and under,Truckee,http://www.tahoedonner.com/the-lodge/,reservations@thelodge-tahoe.com,(530) 587-9455,4.2 out of 5,Good food but very expensive for small portions. Sea Bass for $34 is a bit pricey.,7/20/12,http://www.pickgrapevine.com/wantmore/3755,3755
The Merk Bistro,http://www.opentable.com/the-merk-bistro?scpref=109&tab=2,3.9,"820 Fifth Avenue San Diego, CA  92101 ",18,American,$30 and under,Downtown / Gaslamp,http://www.themerk.com,reservations@themerk.com,(619) 814-6375,3.9 out of 5,"I have visited The Merk multiple times when traveling to San Diego - the food is always great. Aside from an isolated encounter with one of their hostess/waitresses, the service has always been great as well. I love that they serve breakfast until 2pm so I can still get breakfast for lunch if I want (I finally got to try chilaquiles) and they have a great deal on bottomless mimosas - you don't have to beg for the next one, they just keep bringing them!Even if you don't stop in for dinner - go see Shay at the bar and have him make you a REAL margarita on the rocks. No nasty bottled mix at this bar!",7/14/12,http://www.pickgrapevine.com/wantmore/3756,3756
The Moss Room,http://www.opentable.com/the-moss-room?scpref=109&tab=2,3.6,"55 Music Concourse Drive San Francisco, CA  94118 ",60,Californian,$30 and under,Sunset District,http://www.themossroom.com,reservations@themossroom.com,(415) 876-6121,3.6 out of 5,"What a wonderful environment, great food and service.The Moss Room is a welcome rest from the crowds above. If you plan to visit the CA Academy of Sciences make a reservation at the Moss Room for lunch. You will be glad you did!",7/18/12,http://www.pickgrapevine.com/wantmore/3757,3757
Easy Street Brasserie at The Sky Lodge,http://www.opentable.com/easy-street-brasserie-at-the-sky-lodge?scpref=109&tab=2,3.6,"201 Heber Ave Park City, UT  84068 ",5,American,$30 and under,Park City,http://www.theskylodge.com,reservations@theskylodge.com,(435) 658-9425,3.7 out of 5,"Great food, best desert menu in town",4/1/12,http://www.pickgrapevine.com/wantmore/3758,3758
Tillman's Roadhouse - Dallas,http://www.opentable.com/tillmans-roadhouse-dallas?scpref=109&tab=2,4.2,"324 W. Seventh Street Dallas, TX  75208 ",168,Comfort Food,$31 to $50,Oak Cliff / Bishop Arts,http://www.tillmansroadhouse.com,reservations@tillmansroadhouse.com,(214) 942-0988,4.2 out of 5,will go again for atmosphere not necessarily for the food.,7/21/12,http://www.pickgrapevine.com/wantmore/3759,3759
Trapper's Chop House,http://www.opentable.com/trappers-chop-house?scpref=109&tab=2,4.1,"19308 Cottonwood Drive Holiday Inn, Select Hotel, 4th Floor Parker, CO  80138",79,Steakhouse,$31 to $50,Highlands Ranch/Lone Tree/Parker,http://www.trapperschophouse.com,reservations@trapperschophouse.com,(303) 248-2132,4.1 out of 5,"Great place service was nice, but took to long for are order",7/21/12,http://www.pickgrapevine.com/wantmore/3760,3760
Trattoria On Pearl,http://www.opentable.com/trattoria-on-pearl?scpref=109&tab=2,3.9,"1430 Pearl St Boulder, CO  80302 ",75,Italian,$30 and under,Boulder,http://www.trattoriaonpearl.com,reservations@trattoriaonpearl.com,(303) 544-0008,3.9 out of 5,"Excellent food, and service!!!! Outdoor patio was great - good for people-watching!!!",7/20/12,http://www.pickgrapevine.com/wantmore/3761,3761
Twenty/20 Grill & Wine Bar,http://www.opentable.com/twenty-20-grill-and-wine-bar-sheraton-carlsbad-resort-and-spa?scpref=109&tab=2,4.1,"5480 Grand Pacific Drive Carlsbad, CA  92008 ",51,International,$30 and under,Carlsbad,http://twenty20grill.com,reservations@twenty20grill.com,(760) 827-2500,4.1 out of 5,"Had an excellent Halibut here. Cocktails were good, but very small for the price. Outdoor patio seating area is very nice. Window tables inside are nice too. This restaurant is in a newer Sheraton Hotel.",7/20/12,http://www.pickgrapevine.com/wantmore/3762,3762
Vitello's,http://www.opentable.com/vitellos?scpref=109&tab=2,3.5,"4349 Tujunga Ave Studio City, CA  91604 ",53,Italian,$30 and under,Studio City,http://www.vitellosrestaurant.com,reservations@vitellosrestaurant.com,(818) 769-0905,3.6 out of 5,"Service was VERY slow. Pleasant, but slow. Get the feeling that the amount of business has swamped their infrastructure.",7/13/12,http://www.pickgrapevine.com/wantmore/3763,3763
Poquitos,http://www.opentable.com/poquitos?scpref=109&tab=2,4.1,"1000 E Pike Street Seattle, WA  98122 ",78,Mexican,$30 and under,Capitol Hill / First Hill,http://www.vivapoquitos.com,reservations@vivapoquitos.com,(206) 453-4216,4.1 out of 5,"This is one of my favorite restaurants in town. Only complaint this time was that the noise was the loudest I've ever heard it there and we couldn't hear each other across the table. But that's not always the case here. Great food and service, as always.",7/17/12,http://www.pickgrapevine.com/wantmore/3764,3764
The WineSellar & Brasserie,http://www.opentable.com/the-winesellar-and-brasserie?scpref=109&tab=2,4.5,"9550 Waples Street, Suite 115 San Diego, CA  92121 ",22,Contemporary French,$31 to $50,Sorrento Mesa,http://www.winesellar.com/brasserie.asp,reservations@winesellar.com,(858) 450-9557,4.5 out of 5,"Always a solid choice for dining out. Interesting menu, fabulous wines. Went for the Bastille Day menu and wine pairing. Even at lunch the food is well prepared, the meal well timed and thoroughly enjoyable. The hard part is getting out of the place without spending a lot of money in the wine shop downstairs!",7/14/12,http://www.pickgrapevine.com/wantmore/3765,3765
Wrigley Mansion - Geordie's,http://www.opentable.com/wrigley-mansion-geordies?scpref=109&tab=2,3.9,"2501 E Telawa Trl Phoenix, AZ  85016 ",57,Contemporary American,$31 to $50,Phoenix,http://www.wrigleymansionclub.com,Reservations@wrigleymansionclub.com,(602) 955-4079,3.9 out of 5,"Historic spot in a great location. And food and service are both really improving. Still a need to spiff the place up a bit, work on some service refinements and cater to other than just the ""deal chicken"" mentality...",6/16/12,http://www.pickgrapevine.com/wantmore/3766,3766
Zinc Bistro & Wine Bar,http://www.opentable.com/zinc-bistro-and-wine-bar?scpref=109&tab=2,4,"207 North Presa Street San Antonio, TX  78205 ",44,American,$30 and under,Downtown,http://www.zincwine.com/,reservations@zincwine.com,(210) 224-2900,4 out of 5,"I eat at Zinc all the time. The food is outstanding and it's easier to get a table here than at its sister restaurant Boudro's. The Shrimp Po-Boy is a must on your visit if you like a great Po-Boy sandwich. Food is always very consistent and the bar scene gets very vibrant. Outside patio welcomes cigars, so it's a great place to enjoy a good cigar and a glass of wine. Huge wine list and full bar. Hamburgers are also excellent as well as everything else on the menu.",7/18/12,http://www.pickgrapevine.com/wantmore/3767,3767
Ozumo - Santa Monica,http://www.opentable.com/ozumo-santa-monica?scpref=109&tab=2,4,"395 Santa Monica Place, Suite 323e Santa Monica, CA  90401 ",48,Japanese,$31 to $50,Santa Monica,http://www.ozumosantamonica.com/,ReservationSantaMonica@ozumo.com,(424) 214-5130,4 out of 5,Everything was great ! We had the locals menu on Wednesday if you have a Santa Monica/Venice Drivers lic. BEST deal in town !! Sat outside an ate on the desk - will go back next Wednesday for sure.,7/4/12,http://www.pickgrapevine.com/wantmore/3768,3768
Coupa Cafe,http://www.opentable.com/coupa-cafe?scpref=109&tab=2,4.1,"419 N. Canon Drive Beverly Hills, CA  90210 ",42,International,$30 and under,Beverly Hills,http://www.coupacafe.com,reservationsbh@coupacafe.com,(310) 385-0420,4.1 out of 5,"Jaime the waiter was incredible! He kept up laughing and entertained all throughout dinner. The Dine LA Menu was great and offered great options for a good price. Each time I go to LA from Chicago, I make sure to stop into this great little Venezuelan gem of a restaurant and relive old times with friends. My favorite on the menu is the Chicken Pabellon - it combines a great mix of shredded chicken, black beans, plantains, and arepitas. (They aren't literally mixed together, but on the same plate). Loved it!",7/18/12,http://www.pickgrapevine.com/wantmore/3769,3769
Tillman's Roadhouse - Fort Worth,http://www.opentable.com/tillmans-roadhouse-fort-worth?scpref=109&tab=2,4.1,"2933 Crockett Street Fort Worth, TX  76107 ",74,Comfort Food,$31 to $50,West 7th Corridor,http://www.tillmansroadhouse.com/home.html,reservationsfortworth@tillmansroadhouse.com,(817) 850-9255,4.1 out of 5,Tillmans is a wonderful place! We enjoyed our dinner and drinks. I had an amazing chefs special lump crab crusted filet that you could cut with a fork!!! We will be going to Tillmans again in the near future!!GREAT PLACE!!,7/20/12,http://www.pickgrapevine.com/wantmore/3770,3770
Amber India - Santana Row,http://www.opentable.com/amber-india-santana-row?scpref=109&tab=2,4.1,"377 Santana Row #1140 San Jose, CA  95128",123,Indian,$30 and under,San Jose,http://www.amber-india.com,reservationssr@amber-india.com,(408) 248-5400,4.1 out of 5,Awsome food and service. The menu is classy and gives a lot of options for the different tastes.,7/18/12,http://www.pickgrapevine.com/wantmore/3771,3771
Sonoma Wine Garden - Santa Monica,http://www.opentable.com/sonoma-wine-garden-santa-monica?scpref=109&tab=2,4.2,"395 Santa Monica Place, Suite 300 Santa Monica, CA  90401 ",129,Californian,$31 to $50,Santa Monica,http://www.sonomawinegarden.com,reservationswg@sonomawinegarden.com,(424) 214-4560,4.2 out of 5,"My husband and I really Enjoy dinning @ the Sonoma Wine Gardens. The ambience is super, The meals are great and the service is always good. Highly recommended.",7/15/12,http://www.pickgrapevine.com/wantmore/3772,3772
ORSO,http://www.opentable.com/orso-anchorage?scpref=109&tab=2,4.2,"737 W. 5th Avenue Anchorage, AK  99501 ",256,Mediterranean,$30 and under,Anchorage,http://www.orsoalaska.com,reserve@orsoalaska.com,(907) 222-3232,4.2 out of 5,"Try the albacore Niê_oise, wonderful.",7/20/12,http://www.pickgrapevine.com/wantmore/3773,3773
Rawhide Steakhouse at Wild Horse Pass,http://www.opentable.com/rawhide-steakhouse-at-wild-horse-pass?scpref=109&tab=2,4,"5700 W North Loop Road Chandler, AZ  85226 ",97,Steakhouse,$30 and under,Chandler,http://www.rawhide.com,reso@rawhide.com,(480) 502-5600 x1204,4 out of 5,"Although this is practically sitting in our backyard, we had not visited the new Chandler location since it opened. We had 7 guests visiting from out of state and we all had a ball!! I would highly recommend this for a night out with children.",7/20/12,http://www.pickgrapevine.com/wantmore/3774,3774
Cordova Restaurant & Casino,http://www.opentable.com/cordova-restaurant-and-casino?scpref=109&tab=2,3.5,"2801 Prospect Park Drive Rancho Cordova, CA  95670 ",2,Comfort Food,$30 and under,Rancho Cordova,http://www.cordovacasino.com,restaurant@cordovacasino.com,(916) 293-7480,3.5 out of 5,There have been a few changes since we were here last. In the dinning room one can't get happy hour prices on wine which I thought was not a nice way to treat dinner guests. There were so other specials that were only available at the bar. It gives less of an incentive to meet here now with a group. We still like the all day breakfast and lunch menu options although you can't beat the filet mignon for taste and value. But no more $10 glasses of wine for us!,5/3/12,http://www.pickgrapevine.com/wantmore/3775,3775
Restaurant at the Getty Center,http://www.opentable.com/restaurant-at-the-getty-center?scpref=109&tab=2,4.5,"1200 Getty Center Drive Los Angeles, CA  90049 ",327,Californian,$31 to $50,West Los Angeles,http://www.getty.edu/visit/see_do/eat_shop.html,restaurant@getty.edu,(310) 440-6810,4.5 out of 5,"lovely, they should be open more frequently",7/20/12,http://www.pickgrapevine.com/wantmore/3776,3776
Indigo Grill,http://www.opentable.com/indigo-grill?scpref=109&tab=2,4.5,"1536 India Street San Diego, CA  92101 ",189,Northwest,$30 and under,Little Italy,http://www.indigogrill.com,restaurant@indigogrill.com,(619) 234-6802,4.5 out of 5,An extremely bold and successful variety of flavors on both dishes we tried! Great job of staying away from a 'cookie cutter' twist on a southwestern theme.,7/19/12,http://www.pickgrapevine.com/wantmore/3777,3777
Judges' Hill Restaurant,http://www.opentable.com/judges-hill-restaurant?scpref=109&tab=2,4.2,"1900 Rio Grande Austin, TX  78705 ",89,Contemporary American,$30 and under,Downtown,http://www.judgeshillrestaurant.com,restaurant@judgeshill.com,(512) 495-1857,4.2 out of 5,This Restaurant is amazing! The food is incredible and creative! Should be named a top 3 restaurant in Austin!,7/16/12,http://www.pickgrapevine.com/wantmore/3778,3778
The Prado at Balboa Park,http://www.opentable.com/the-prado-at-balboa-park?scpref=109&tab=2,4.5,"1549 El Prado San Diego, CA  92101 ",447,Continental,$30 and under,Downtown / Gaslamp,http://www.pradobalboa.com,restaurant@pradobalboa.com,(619) 557-9441 x1,4.5 out of 5,The restaurant was really pretty. It was well staffed with friendly people and the food was great.,7/20/12,http://www.pickgrapevine.com/wantmore/3779,3779
Rinie's Kitchen & Wine Bar,http://www.opentable.com/rinies-kitchen-and-wine-bar?scpref=109&tab=2,4.4,"1320 Homestead Drive Lawton, OK  73505 ",9,Contemporary American,$30 and under,Lawton,http://www.rinieskitchenandwinebar.com,restaurant@rinieskitchenandwinebar.com,(580) 248-8100,4.4 out of 5,"Very nice atmosphere, great food, and service!...Perhaps the best dinning in Lawton for a romantic evening, first date, or special occasion. 5stars!",7/12/12,http://www.pickgrapevine.com/wantmore/3780,3780
RESTAURANT at Sunset Marquis,http://www.opentable.com/restaurant-at-the-sunset-marquis-hotel?scpref=109&tab=2,4.4,"1200 Alta Loma Road West Hollywood, CA  90069 ",56,Californian,$31 to $50,West Hollywood,http://sunsetmarquis.com,restaurant@sunsetmarquishotel.com,(310) 358-3759,4.4 out of 5,"Great outdoor hideaway. Food average, my fish was overlooked and it was just a ok dining experience.",7/19/12,http://www.pickgrapevine.com/wantmore/3781,3781
Table Mountain Grill and Cantina,http://www.opentable.com/table-mountain-grill-and-cantina?scpref=109&tab=2,4,"1310 Washington Ave Golden, CO  80401 ",90,Mexican / Southwestern,$30 and under,Golden,http://www.tablemountaininn.com,restaurant@tablemountaininn.com,(303) 216-8040,4 out of 5,"As always, the food and service at Table Mountain were excellent. It is a very relaxed experience with a great southwest fusion menu. We can always find something to enjoy. The vegetarian tamales are to die for!",7/20/12,http://www.pickgrapevine.com/wantmore/3782,3782
Teton Pines Restaurant,http://www.opentable.com/teton-pines-restaurant?scpref=109&tab=2,4.5,"3450 N. Clubhouse Drive Wilson, WY  83014 ",6,Contemporary American,$30 and under,Wilson,http://www.tetonpines.com,restaurant@tetonpines.com,(307) 733-1005,4.5 out of 5,"The service was very attentive. The bread was excellent. The wine list had an extensive selection and reasonable pricing. The food was not particularly pleasing. It seems as if the chef tried to do too much with too many ingredients and left a bit of a cacophony of flavors in the appetizers and main courses we tried. The food was not bad, just a bit confusing on the palate. Overall, it was a pleasant experience due to the very friendly and attentive staff. Maybe just a bad night for the kitchen?",2/18/12,http://www.pickgrapevine.com/wantmore/3783,3783
The French Gourmet,http://www.opentable.com/the-french-gourmet?scpref=109&tab=2,4.2,"960 Turquoise Street San Diego, CA  92109 ",43,French,$30 and under,Pacific Beach,http://www.thefrenchgourmet.com,restaurant@thefrenchgourmet.com,(858) 488-1725 x316,4.2 out of 5,The food is absolutely fabulous!! Do the wine pairing flight. The pairings are spot on and totally compliment your course. The service is fantastic and Michael is very attentive and do let him make choices for you. This is a family favorite for our special occasions.,7/17/12,http://www.pickgrapevine.com/wantmore/3784,3784
Palm Terrace Restaurant & Lounge - Island Hotel,http://www.opentable.com/palm-terrace-restaurant-and-lounge-island-hotel?scpref=109&tab=2,4.1,"690 Newport Center Dr Newport Beach, CA  92660 ",29,Contemporary American,$30 and under,Newport Beach,http://www.theislandhotel.com,restaurant@theislandhotel.com,(949) 760-4920,4.1 out of 5,"My friend had been here a few times, but for lunch with buddies. He liked the food and wanted to bring me here, so we came for my birthday dinner. They had listed on Open Table that they were participating in L.A. Restaurant Week, and I reserved on that page, but they totally misled the public on this one. O.K, so we wrote that off. I cannot fault the service, food, or atmosphere. All were great. Prices, tho', are very high and the entrees come with precious little accompaniment. I ordered a dessert off the menu cuz no mention was made of a comp birthday dessert - - then they brought my order PLUS a comp dessert... very odd. Wine list is super, but VERY expensive!! We won't go back.",7/19/12,http://www.pickgrapevine.com/wantmore/3785,3785
Azur,http://www.opentable.com/azur-santa-fe?scpref=109&tab=2,4,"428 Agua Fria St. Santa Fe, NM  87501 ",111,Mediterranean,$30 and under,Santa Fe,http://www.azursantafe.com,restaurantazur@yahoo.com,(505) 992-2897,4 out of 5,"Very cool little restaurant, eclectic menu, intriguing fusion combinations, friendly and knowledgable serving staff -- look forward to going again. And again! Reasonably priced for Santa Fe.",7/19/12,http://www.pickgrapevine.com/wantmore/3786,3786
Restaurant Epic,http://www.opentable.com/restaurant-epic?scpref=109&tab=2,4.4,"1131 Nuuanu Ave. Honolulu, HI  96817 ",55,Californian,$30 and under,Honolulu,http://www.restaurantepichawaii.com,restaurantepic808@gmail.com,(808) 587-7877,4.4 out of 5,"We happened to go on trivia night for my parents' anniversary so the ambiance was just ruined. The food for some reason, while good, all came out too salty to really enjoy.",6/25/12,http://www.pickgrapevine.com/wantmore/3787,3787
Five Restaurant,http://www.opentable.com/five-restaurant?scpref=109&tab=2,4.5,"1110 E. Champlain Ave, Suite 101 Fresno, CA  93720 ",26,Italian,$30 and under,Fresno,http://www.fiverestaurantfresno.com,restaurantfive@gmail.com,(559) 434-5553,4.5 out of 5,"We were there on Sunday at 5:30 pm.I had read some poor reviews elsewhere,but decided to take a chance.Our waiter seemed a bit inexperienced.We were not offered a prix fixe option that I overheard later given to another table.I had lobster ravioi and my husband had the salmon.Both meals were excellent.We've been living in Fresno for about a year and finding really fine food has been hit and miss.Hopefully,the quality of food we had on Sunday will be the usual and not just a fluke.",7/15/12,http://www.pickgrapevine.com/wantmore/3788,3788
O'Neill's Bar & Grill,http://www.opentable.com/oneills-bar-and-grill?scpref=109&tab=2,4.1,"26772 Avery Pkwy Mission Viejo, CA  92692 ",40,Californian,$30 and under,Mission Viejo,http://arroyotrabuco.com/oneills.aspx,RestaurantInquiry@arroyotrabuco.com,(949) 218-0865,4.1 out of 5,"Birthday dinner with the ""girls."" prime rib sandwich with sweet potato fries delicious and good portion. Thank goodness for opentable and search function because I wanted near around Mission Viejo with outdoor seating. O'Neills was a definite find! Outdoor patio with that incredible view of the golf course was exactly what I was looking for. My only negative was the waitress was not attentive, took me 3 times of asking before I received my place setting. And we went the whole time from receiving drinks until food was served to get refills. And the only reason for refills is because we asked the waiters who served the food for more ice tea. Salads did not come out ahead of entrees, waitress blamed the kitchen. Food was great, will be back.",7/14/12,http://www.pickgrapevine.com/wantmore/3789,3789
Restaurant Kevin Taylor,http://www.opentable.com/restaurant-kevin-taylor?scpref=109&tab=2,4.4,"1106 Fourteenth Street Denver, CO  80202 ",77,French,$31 to $50,Downtown/LoDo,http://www.ktrg.net,restaurantkevintaylor@ktrg.net,(303) 820-2600,4.4 out of 5,"Very expensive, lousy menu , would not go back.",7/21/12,http://www.pickgrapevine.com/wantmore/3790,3790
First Cabin at Balboa Bay Club & Resort,http://www.opentable.com/first-cabin-at-balboa-bay-club-and-resort?scpref=109&tab=2,4.5,"1221 West Coast Highway Newport Beach, CA  92663 ",59,Continental,$31 to $50,Newport Beach,http://www.balboabayclub.com,Restaurantreservations@balboabayclub.com,(949) 630-4145,4.5 out of 5,Beautiful room overlooking a beautiful part of Balboa. Attentive service and very good food. I would probably have rated the room quiet on the noise level if it weren't for one loudmouth discoursing on politics who happened to be seating next to us.,7/20/12,http://www.pickgrapevine.com/wantmore/3791,3791
Hoku's,http://www.opentable.com/hokus-and-the-veranda?scpref=109&tab=2,4.2,"5000 Kahala Ave. Honolulu, HI  96816 ",87,Pan-Asian,$31 to $50,Honolulu,http://www.kahalaresort.com,restaurants@kahalaresort.com,(808) 739-8760,4.2 out of 5,Superb menu choices. Excellent wine and cocktail listings. Gracious and attentive service.,7/18/12,http://www.pickgrapevine.com/wantmore/3792,3792
