Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Monsoon Pan-Asian Bistro,los-angeles,1,23,3.8,http://www.opentable.com/monsoon-pan-asian-bistro?scpref=110,(310) 576-9996,orion@globaldiningca.com
Monty's Steakhouse,los-angeles,5,52,4.2,http://www.opentable.com/montys-steakhouse?scpref=110,(818) 716-9736,mlmontys@aol.com
Moonshadows,los-angeles,10,131,4.3,http://www.opentable.com/moonshadows?scpref=110,(310) 456-3010,moonshadows@moonshadows.com
Morels French Steakhouse & Bistro (at The Grove),los-angeles,10,67,3.6,http://www.opentable.com/morels-french-steakhouse-and-bistro-at-the-grove?scpref=110,(323) 965-9595,SLomprey@mcchgroup.com
Moreton Fig,los-angeles,0,52,3.9,http://www.opentable.com/moreton-fig?scpref=110,(213) 821-3441,""
Morton's The Steakhouse - Anaheim,los-angeles,10,155,4.4,http://www.opentable.com/mortons-the-steakhouse-anaheim?scpref=110,(714) 621-0101,gm.man@mortons.com
Morton's The Steakhouse - Beverly Hills,los-angeles,10,74,4.2,http://www.opentable.com/mortons-the-steakhouse-beverly-hills?scpref=110,(310) 246-1501,cm.mla@mortons.com
Morton's The Steakhouse - Santa Ana,los-angeles,10,175,4.3,http://www.opentable.com/mortons-the-steakhouse-santa-ana?scpref=110,(714) 444-4834,gm.mcm@mortons.com
"Morton's, The Steakhouse - Los Angeles",los-angeles,10,106,4.4,http://www.opentable.com/mortons-the-steakhouse-los-angeles?scpref=110,(213) 553-4566,""
Mosto Enoteca,los-angeles,4,34,4.1,http://www.opentable.com/mosto-enoteca?scpref=110,(310) 821-3035,massimo@mostoenoteca.com
Motif Restaurant at the St. Regis Resort Monarch Beach,los-angeles,5,20,4.4,http://www.opentable.com/motif-restaurant-at-the-st-regis-resort-monarch-beach?scpref=110,(949) 234-3272,""
Mozambique Restaurant,los-angeles,6,71,4.2,http://www.opentable.com/mozambique-restaurant?scpref=110,(949) 715-7777,info@mozambiqueoc.com
Mr Chow - Beverly Hills,los-angeles,10,115,4.1,http://www.opentable.com/mr-chow-beverly-hills?scpref=110,(310) 278-9911,Beverlyhills@mrchow.com
Mr. C Beverly Hills,los-angeles,6,35,4.3,http://www.opentable.com/mr-c-beverly-hills?scpref=110,(310) 226-6245,percolini@mrchotels.com
Mr. Stox,los-angeles,10,213,4.4,http://www.opentable.com/mr-stox?scpref=110,(714) 634-2994,Mrstox@mrstox.com
Mucho Ultima,los-angeles,3,49,3.7,http://www.opentable.com/mucho-ultima?scpref=110,(310) 374-4422,info@MuchoMB.com
Muldoon's Irish Pub,los-angeles,6,45,4.4,http://www.opentable.com/muldoons-irish-pub?scpref=110,(949) 640-4110,mary@muldoons.occoxmail.com
n/naka,los-angeles,3,61,4.8,http://www.opentable.com/n-naka?scpref=110,(310) 836-6252,info@n-naka.com
The Napa Tavern,los-angeles,7,92,4.0,http://www.opentable.com/the-napa-tavern?scpref=110,(805) 497-4911,info@thenapatavern.com
Napa Valley Grille - Westwood,los-angeles,10,216,4.1,http://www.opentable.com/napa-valley-grille-westwood?scpref=110,(310) 824-3322,westwood@napavalleygrille.com
Naples Rib Company,los-angeles,7,39,4.3,http://www.opentable.com/naples-rib-company?scpref=110,(562) 439-7427,""
Naya Sunset,los-angeles,0,38,3.3,http://www.opentable.com/naya-sunset?scpref=110,(323) 663-8268,ppham@nayasunset.com
Nicola's Kitchen,los-angeles,6,21,4.2,http://www.opentable.com/nicolas-kitchen?scpref=110,(818) 883-9477,nicolaskitchen@gmail.com
Nic's Beverly Hills,los-angeles,1,44,4.5,http://www.opentable.com/nics-beverly-hills?scpref=110,(310) 550-5707,NicMartini@aol.com
Nieuport 17,los-angeles,10,71,4.4,http://www.opentable.com/nieuport-17?scpref=110,(714) 731-5130,camirons@nieuport17.com
Nine Thirty,los-angeles,4,17,3.5,http://www.opentable.com/nine-thirty?scpref=110,(310) 443-8211,ninethirtyreservations@whotels.com
Nirvana Grille - Laguna Beach,los-angeles,6,66,4.4,http://www.opentable.com/nirvana-grille-laguna-beach?scpref=110,(949) 497-0027,nirvanagrille@sbcglobal.net
NM Cafe at Neiman Marcus Topanga,los-angeles,1,23,4.3,http://www.opentable.com/nm-cafe-at-neiman-marcus-topanga?scpref=110,(818) 316-7040,michael_smith@neimanmarcus.com
Nobu Los Angeles,los-angeles,9,113,4.1,http://www.opentable.com/nobu-los-angeles?scpref=110,(310) 657-5711,losangeles@noburestaurants.com
Noe at the Omni Los Angeles,los-angeles,10,56,4.1,http://www.opentable.com/noe-at-the-omni-los-angeles?scpref=110,(213) 356-4100,tdow@omnihotels.com
Noir Food & Wine,los-angeles,10,126,4.0,http://www.opentable.com/noir-food-and-wine?scpref=110,(626) 795-7199,""
Nonna of Italy,los-angeles,4,45,4.1,http://www.opentable.com/nonna?scpref=110,(310) 270-4455,nonnaofitaly@gmail.com
Novecento Pasta & Grill,los-angeles,6,22,3.8,http://www.opentable.com/novecento-pasta-and-grill?scpref=110,(310) 842-3838,novecentopastagrill@yahoo.com
The Novel Cafe,los-angeles,1,36,4.2,http://www.opentable.com/the-novel-cafe?scpref=110,(626) 683-3309,info@novelcafepasadena.com
O Fine Japanese Cuisine - Irvine,los-angeles,2,18,4.1,http://www.opentable.com/o-fine-japanese-cuisine-irvine?scpref=110,(949) 748-1896,olagunabeach@gmail.com
The Oak Grill at Ojai Valley Inn & Spa,los-angeles,2,18,4.2,http://www.opentable.com/the-oak-grill-at-ojai-valley-inn-and-spa?scpref=110,(805) 640-2100,""
Obika Mozzarella Bar - Century City,los-angeles,3,43,4.0,http://www.opentable.com/obika-mozzarella-bar-century-city?scpref=110,(310) 556-2452,centurycity@obikala.com
Ocean and Vine at Loews Santa Monica Beach Hotel,los-angeles,2,23,3.7,http://www.opentable.com/ocean-and-vine-at-loews-santa-monica-beach-hotel?scpref=110,(310) 576-3180,oceanandvine@loewshotels.com
Ocean Avenue Seafood,los-angeles,10,87,4.1,http://www.opentable.com/ocean-avenue-seafood?scpref=110,(310) 394-5669,breed@kingsseafood.com
Oceanview Bar & Grill,los-angeles,2,15,4.1,http://www.opentable.com/oceanview-bar-and-grill?scpref=110,(818) 248-2722,""
Off Vine,los-angeles,10,290,4.1,http://www.opentable.com/off-vine?scpref=110,(323) 962-1900,offvinerestaurant@sbcglobal.net
Oliverio @ Avalon Beverly Hills,los-angeles,4,38,4.2,http://www.opentable.com/oliverio-at-avalon-beverly-hills?scpref=110,(310) 407-7791,""
Ombra,los-angeles,7,106,4.4,http://www.opentable.com/ombra?scpref=110,(818) 985-7337,info@ombrala.com
On Sunset @ Luxe Hotel Sunset Blvd,los-angeles,2,33,4.1,http://www.opentable.com/on-sunset-at-luxe-hotel-sunset-blvd?scpref=110,(310) 476-6571,sunset@luxehotels.com
One Pico,los-angeles,10,127,4.3,http://www.opentable.com/one-pico?scpref=110,(310) 587-1717,1picoreservations@shuttersonthebeach.com
O'Neill's Bar & Grill,los-angeles,4,43,4.3,http://www.opentable.com/oneills-bar-and-grill?scpref=110,(949) 218-0865,RestaurantInquiry@arroyotrabuco.com
Onotria Wine Country Cuisine,los-angeles,9,69,4.1,http://www.opentable.com/onotria-wine-country-cuisine?scpref=110,(714) 641-5952,onotria@onotria.com
Onyx - Four Seasons Westlake Village,los-angeles,3,55,4.3,http://www.opentable.com/onyx-four-seasons-westlake-village?scpref=110,(818) 575-3000,melissa.schwentner@fourseasons.com
OPAH Restaurant & Bar @ The Marketplace in Irvine,los-angeles,10,114,4.0,http://www.opentable.com/opah-restaurant-and-bar-at-the-marketplace-irvine?scpref=110,(714) 508-8055,""
OPAH Restaurant & Bar @ Town Center Aliso Viejo,los-angeles,5,80,4.2,http://www.opentable.com/opah-restaurant-and-bar-at-the-marketplace-aliso-viejo?scpref=110,(949) 360-8822,""
"Opaque - Dining in the Dark, LA",los-angeles,6,31,4.3,http://www.opentable.com/opaque-dining-in-the-dark-la?scpref=110,(310) 546-7619,info@darkdining.com
Orange County Mining Co.,los-angeles,10,91,4.3,http://www.opentable.com/orange-county-mining-co?scpref=110,(714) 997-7411,info@orangecountyminingco.com
Original Mike's,los-angeles,2,15,4.1,http://www.opentable.com/original-mikes?scpref=110,(714) 550-7764,reservations@originalmikes.com
Original Roadhouse Grill - Whittier,los-angeles,4,13,3.7,http://www.opentable.com/original-roadhouse-grill-whittier?scpref=110,(562) 945-7796,org660@originalroadhousegrill.com
Ortega 120,los-angeles,5,74,4.2,http://www.opentable.com/ortega-120?scpref=110,(310) 792-4120,ortega120@gmail.com
Osteria Drago,los-angeles,9,83,4.0,http://www.opentable.com/osteria-drago?scpref=110,(310) 657-1182,info@osteriadrago.com
Osteria La Buca,los-angeles,8,80,4.2,http://www.opentable.com/osteria-la-buca?scpref=110,(323) 462-1900,info@osterialabuca.com
Osteria Latini,los-angeles,4,67,4.4,http://www.opentable.com/osteria-latini?scpref=110,(310) 826-9222,OSTERIALATINI@GMAIL.COM
Osteria Mozza,los-angeles,10,389,4.4,http://www.opentable.com/osteria-mozza?scpref=110,(323) 297-0100,info@mozza-la.com
Padri Restaurant,los-angeles,10,71,4.2,http://www.opentable.com/padri-restaurant?scpref=110,(818) 865-3700,padrimgr@yahoo.com
Palihouse Courtyard Brasserie,los-angeles,1,11,3.4,http://www.opentable.com/palihouse-courtyard-brasserie?scpref=110,(323) 656-4100 x120,info@palihouse.com
Palm Restaurant - Los Angeles - Downtown,los-angeles,10,200,4.5,http://www.opentable.com/palm-restaurant-los-angeles-downtown?scpref=110,(213) 763-4600,blytle@thepalm.com
Palm Restaurant - West Hollywood,los-angeles,10,211,4.5,http://www.opentable.com/palm-restaurant-west-hollywood?scpref=110,(310) 550-8811,gcano@thepalm.com
Palm Terrace Restaurant & Lounge - Island Hotel,los-angeles,1,24,4.2,http://www.opentable.com/palm-terrace-restaurant-and-lounge-island-hotel?scpref=110,(949) 760-4920,restaurant@theislandhotel.com
Palmilla Cocina Y Tequila,los-angeles,2,36,4.4,http://www.opentable.com/palmilla-cocina-y-tequila?scpref=110,(310) 503-7722,reservations@palmillahb.com
Palomino - Los Angeles,los-angeles,3,127,3.9,http://www.opentable.com/palomino-los-angeles?scpref=110,(310) 208-1960,""
Pancho Villa's Mexican Grill Restaurant & Entertainment,los-angeles,0,14,4.8,http://www.opentable.com/pancho-villas-mexican-grill-restaurant-and-entertainment?scpref=110,(909) 356-0906,""
Panzanella Ristorante,los-angeles,10,90,4.5,http://www.opentable.com/panzanella-ristorante?scpref=110,(818) 784-4400,gtdragoevents@aol.com
PAPARAZZI Ristorante,los-angeles,1,16,4.1,http://www.opentable.com/paparazzi-ristorante?scpref=110,(310) 642-4820,dinepaparazzi@sheratonlosangeles.com
Paradise Cove Beach Cafe,los-angeles,10,173,4.1,http://www.opentable.com/paradise-cove-beach-cafe?scpref=110,(310) 457-2503,skye@paradisecovemalibu.com
Paradise Restaurant and Bar,los-angeles,1,11,3.9,http://www.opentable.com/paradise-restaurant-and-bar?scpref=110,(562) 590-8773,ParadisePianoBar@gmail.com
The Parish,los-angeles,7,157,4.1,http://www.opentable.com/the-parish-los-angeles?scpref=110,(213) 225-2400,info@theparishla.com
Park Ave,los-angeles,10,184,4.5,http://www.opentable.com/parkave?scpref=110,(714) 901-4400,info@parkavedining.com
The Park Restaurant,los-angeles,5,42,4.4,http://www.opentable.com/the-park-restaurant?scpref=110,(213) 482-9209,thepark1400sunset@gmail.com
Parkers' Lighthouse,los-angeles,8,176,4.2,http://www.opentable.com/parkers-lighthouse?scpref=110,(562) 432-6500,mcole@parkerslighthouse.com
Parkway Grill,los-angeles,10,218,4.5,http://www.opentable.com/parkway-grill?scpref=110,(626) 795-1001,""
Passaparola,los-angeles,1,29,4.3,http://www.opentable.com/passaparola?scpref=110,(562) 986-5280,passaparola@passaparolausa.com
Pastina Trattoria,los-angeles,3,25,4.1,http://www.opentable.com/pastina-trattoria?scpref=110,(310) 441-4655,pastinafood@aol.com
Patina,los-angeles,10,73,4.6,http://www.opentable.com/patina?scpref=110,(213) 972-3331,patina@patinagroup.com
Paul Martin's American Grill - El Segundo,los-angeles,10,245,4.3,http://www.opentable.com/paul-martins-american-grill-el-segundo?scpref=110,(310) 643-9300,mike@paulmartinsamericanbistro.com
Paul Martin's American Grill - Irvine,los-angeles,10,274,4.1,http://www.opentable.com/paul-martins-american-grill-irvine?scpref=110,(949) 453-1144,carly@paulmartinsamericangrill.com
Pecorino Restaurant,los-angeles,2,67,4.4,http://www.opentable.com/pecorino-restaurant?scpref=110,(310) 571-3800,www.pecorinobrentwood@yahoo.com
Pelican Grill,los-angeles,5,81,4.5,http://www.opentable.com/pelican-grill?scpref=110,(949) 467-6800,diningreservations@pelicanhill.com
"The Penthouse at Mastro's, Beverly Hills",los-angeles,7,51,4.4,http://www.opentable.com/the-penthouse-at-mastros-beverly-hills?scpref=110,(310) 888-8782,office.bh@mastrosrestaurants.com
The Penthouse Restaurant,los-angeles,10,189,4.1,http://www.opentable.com/the-penthouse-restaurant?scpref=110,(310) 393-8080,manju@thehuntleyhotel.com
Peppercorn Grille,los-angeles,10,53,4.6,http://www.opentable.com/peppercorn-grille?scpref=110,(909) 866-5405,""
Perch LA,los-angeles,10,242,4.1,http://www.opentable.com/perch-la?scpref=110,(213) 802-1770,info@perchla.com
Pete's Cafe & Bar,los-angeles,6,80,4.2,http://www.opentable.com/rest_profile.aspx?rid=95320&scpref=110,(213) 617-1000,office@petescafe.com
Petrossian Paris Boutique & Restaurant,los-angeles,3,25,4.6,http://www.opentable.com/petrossian-paris-boutique-and-restaurant?scpref=110,(310) 271-6300,PetrossianWeHo@petrossian.com
Phans 55 Vietnamese Bistro - Irvine,los-angeles,2,37,4.2,http://www.opentable.com/phans-55-vietnamese-bistro-irvine?scpref=110,(949) 724-1236,info@phans55.com
Phil Trani's,los-angeles,2,14,3.7,http://www.opentable.com/phil-tranis?scpref=110,(562) 426-3668,phil.trani@yahoo.com
Picca,los-angeles,10,270,4.3,http://www.opentable.com/picca?scpref=110,(310) 277-0133,info@piccaperu.com
Piccola Trattoria,los-angeles,10,64,4.7,http://www.opentable.com/piccola-trattoria?scpref=110,(661) 299-6952,info@piccolatrattoria.com
Piccolino Ristorante,los-angeles,6,37,4.5,http://www.opentable.com/piccolino-ristorante?scpref=110,(949) 380-7261,info@piccolinomv.com
Piccolo Paradiso,los-angeles,3,34,4.3,http://www.opentable.com/piccolo-paradiso?scpref=110,(310) 271-0030,""
Piccolo Venice,los-angeles,10,134,4.1,http://www.opentable.com/piccolo-venice?scpref=110,(310) 314-3222,buonasera@piccolovenice.com
The Pikey,los-angeles,4,62,4.1,http://www.opentable.com/the-pikey?scpref=110,(323) 850-5400,""
Pina's Bistro,los-angeles,1,32,4.3,http://www.opentable.com/pinas-bistro?scpref=110,(714) 730-5442,""
The Pines Steakhouse - San Manuel Indian Bingo & Casino,los-angeles,6,56,4.3,http://www.opentable.com/the-pines-steakhouse-san-manuel-indian-bingo-and-casino?scpref=110,(909) 425-4889,thepines@sanmanuel.com
Pink Taco - Los Angeles,los-angeles,4,86,3.9,http://www.opentable.com/pink-taco-los-angeles?scpref=110,(310) 789-1000,clint@harrymortonholdings.com
Pink Taco - Sunset,los-angeles,0,28,4.0,http://www.opentable.com/pink-taco-sunset?scpref=110,(323) 380-7474,jim@pinktaco.com
Pinot Provence,los-angeles,10,94,4.1,http://www.opentable.com/pinot-provence?scpref=110,(714) 444-5900,provence@patinagroup.com
PIPS On Labrea Restaurant,los-angeles,3,52,4.4,http://www.opentable.com/pips-on-labrea-restaurant?scpref=110,(323) 954-7477,pip@pipsonlabrea.com.com
Pizzeria Mozza,los-angeles,10,430,4.3,http://www.opentable.com/pizzeria-mozza?scpref=110,(323) 297-0101,""
Pizzeria Mozza - Newport Beach,los-angeles,10,244,4.3,http://www.opentable.com/pizzeria-mozza-newport-beach?scpref=110,(949) 945-1126,nbinfo@pizzeriamozza.com
Pizzeria Ortica,los-angeles,10,206,4.0,http://www.opentable.com/pizzeria-ortica?scpref=110,(714) 445-4900,info@pizzeriaortica.com
Plate Earthy California Cuisine,los-angeles,1,13,4.2,http://www.opentable.com/plate-earthy-california-cuisine?scpref=110,(310) 317-6800,platemalibu@gmail.com
Playa,los-angeles,10,130,4.2,http://www.opentable.com/playa?scpref=110,(323) 933-5300,Info@PlayaRivera.com
Playground,los-angeles,10,182,4.7,http://www.opentable.com/playground?scpref=110,(714) 560-4444,jason@playgrounddtsa.com
Polo Lounge @  The Beverly Hills Hotel,los-angeles,10,102,4.4,http://www.opentable.com/polo-lounge-at-the-beverly-hills-hotel?scpref=110,(310) 887-2777,Philip.Spee@dorchestercollection.com
Pomona Valley Mining Company,los-angeles,10,53,4.0,http://www.opentable.com/pomona-valley-mining-company?scpref=110,(909) 623-3515,info@pomonavalleyminingco.com
POP Champagne & Dessert Bar,los-angeles,3,83,4.4,http://www.opentable.com/pop-champagne-and-dessert-bar?scpref=110,(626) 795-1295,info@popchampagnebar.com
Port Restaurant & Bar,los-angeles,6,46,4.0,http://www.opentable.com/port-restaurant-and-bar?scpref=110,(949) 723-9685,info@portcdm.com
Porter's Prime Steakhouse,los-angeles,2,18,3.8,http://www.opentable.com/porters-prime-steakhouse?scpref=110,(909) 418-4808,""
Portofino Cucina Italiana,los-angeles,7,27,3.9,http://www.opentable.com/portofino-cucina-italiana?scpref=110,(213) 239-9019,""
Ports O Call,los-angeles,2,40,4.0,http://www.opentable.com/ports-o-call?scpref=110,(310) 833-3553,jryan@portsocalldining.com
Prego Ristorante - Irvine,los-angeles,10,17,3.9,http://www.opentable.com/prego-ristorante-irvine?scpref=110,(949) 553-1333,prego@pregoristoranti.com
Preston's at Loews Hollywood Hotel,los-angeles,2,16,3.5,http://www.opentable.com/prestons-at-loews-hollywood-hotel?scpref=110,(323) 491-1000,mrodriguez@loewshotels.com
Prime Cut Cafe & Wine Bar,los-angeles,10,91,4.2,http://www.opentable.com/prime-cut-cafe-and-wine-bar?scpref=110,(714) 532-4300,GM@primecutcafe.com
Prosecco Trattoria,los-angeles,9,95,4.4,http://www.opentable.com/prosecco-trattoria?scpref=110,(818) 505-0930,Proseccoatrattoria@gmail.com
Providence,los-angeles,10,194,4.6,http://www.opentable.com/providence?scpref=110,(323) 460-4170,info@providencela.com
Public Kitchen and Bar,los-angeles,0,39,3.8,http://www.opentable.com/public-kitchen-and-bar?scpref=110,(323) 769-8888,public@thompsonhotels.com
Queen Mary Champagne Sunday Brunch,los-angeles,10,168,4.1,http://www.opentable.com/queen-mary-champagne-sunday-brunch?scpref=110,(562) 499-1606,""
Queensview Steakhouse,los-angeles,3,35,4.5,http://www.opentable.com/queensview-steakhouse?scpref=110,(562) 432-6500,mcole@parkerslighthouse.com
The Quiet Woman,los-angeles,1,34,4.4,http://www.opentable.com/the-quiet-woman?scpref=110,(949) 640-7440,info@quietwoman.com
Ra Pour,los-angeles,9,65,4.1,http://www.opentable.com/ra-pour?scpref=110,(909) 899-7999,""
The Ranch Restaurant,los-angeles,10,164,4.5,http://www.opentable.com/the-ranch-restaurant?scpref=110,(714) 817-4200,guestservices@theranch.com
Raphael,los-angeles,10,83,4.4,http://www.opentable.com/raphael?scpref=110,(818) 505-3337,info@RaphaelonVentura.com
Ravioli's Italian Bistro,los-angeles,3,45,4.6,http://www.opentable.com/raviolis-italian-bistro?scpref=110,(951) 245-7242,chefgiuseppe@msn.com
"RAYA at The Ritz-Carlton, Laguna Niguel",los-angeles,3,42,4.6,http://www.opentable.com/raya-at-the-ritz-carlton-laguna-niguel?scpref=110,(949) 240-2000,""
The Raymond Restaurant,los-angeles,8,139,4.1,http://www.opentable.com/the-raymond-restaurant?scpref=110,(626) 441-3136,info@theraymond.com
RED,los-angeles,0,15,4.1,http://www.opentable.com/red-city-of-industry?scpref=110,(626) 854-2509,""
Red Medicine,los-angeles,10,140,4.0,http://www.opentable.com/red-medicine?scpref=110,(323) 651-5500,contact@redmedicinela.com
Red O,los-angeles,9,147,4.2,http://www.opentable.com/red-o?scpref=110,(323) 655-5009,info@redorestaurant.com
Red Room Food and Wine Bar,los-angeles,0,16,4.3,http://www.opentable.com/red-room-food-and-wine-bar?scpref=110,(818) 386-0278,redroomencino@gmail.com
redwhite+bluezz,los-angeles,10,111,4.2,http://www.opentable.com/redwhite-and-bluezz?scpref=110,(626) 792-4441,james@redwhitebluezz.com
Restaurant 2117,los-angeles,8,21,4.5,http://www.opentable.com/restaurant-2117?scpref=110,(310) 477-1617,comments@restaurant2117.com
Restaurant at Kellogg Ranch,los-angeles,0,38,4.4,http://www.opentable.com/restaurant-at-kellogg-ranch?scpref=110,(909) 869-4700,rkrinfo@csupomona.edu
RESTAURANT at Sunset Marquis,los-angeles,5,41,4.3,http://www.opentable.com/restaurant-at-the-sunset-marquis-hotel?scpref=110,(310) 358-3759,restaurant@sunsetmarquishotel.com
Restaurant at the Getty Center,los-angeles,10,176,4.4,http://www.opentable.com/restaurant-at-the-getty-center?scpref=110,(310) 440-6810,restaurant@getty.edu
"The Restaurant at the Standard, Downtown LA",los-angeles,0,22,3.9,http://www.opentable.com/the-restaurant-at-the-standard-downtown-los-angeles?scpref=110,(213) 892-8080 x2030,tbrandenburg@standardhotel.com
Restaurant Christine,los-angeles,5,42,4.5,http://www.opentable.com/restaurant-christine?scpref=110,(310) 373-1952,christine@sbol.com
Rhumb Line,los-angeles,10,80,4.1,http://www.opentable.com/rhumb-line?scpref=110,(805) 642-1200,info@rhumblineventura.com
Ristorante Rumari,los-angeles,4,29,4.2,http://www.opentable.com/ristorante-rumari?scpref=110,(949) 494-0400,""
The Ritz Restaurant,los-angeles,10,154,4.5,http://www.opentable.com/the-ritz-restaurant?scpref=110,(949) 720-1800,""
River Rock Lounge,los-angeles,10,40,4.0,http://www.opentable.com/river-rock-lounge?scpref=110,(818) 432-7500,jgwozdz@sportsmenslodge.com
Rivera Restaurant,los-angeles,10,133,4.3,http://www.opentable.com/rivera-restaurant?scpref=110,(213) 749-1460,Reservations@riverarestaurant.com
Riviera Restaurant and Lounge,los-angeles,2,23,4.2,http://www.opentable.com/riviera-restaurant-and-lounge?scpref=110,(818) 224-2163,""
Rocco's Restaurant,los-angeles,5,29,4.6,http://www.opentable.com/roccos-restaurant?scpref=110,(949) 388-7766,""
ROCK'N FISH - Laguna Beach,los-angeles,10,63,4.1,http://www.opentable.com/rockn-fish-laguna-beach?scpref=110,(949) 497-3113,info@rocknfishLB.com
ROCK'N FISH - Manhattan Beach,los-angeles,6,86,4.3,http://www.opentable.com/rockn-fish-manhattan-beach?scpref=110,(310) 379-9900,rocknfishllc@aol.com
ROCK'N FISH L.A. LIVE,los-angeles,9,97,4.0,http://www.opentable.com/rockn-fish-la-live?scpref=110,(213) 748-4020,info@rocknfishLAlive.com
RockSugar Pan Asian Kitchen,los-angeles,10,231,4.3,http://www.opentable.com/rocksugar-pan-asian-kitchen?scpref=110,(310) 552-9988,6001MGR@RockSugarPanAsianKitchen.com
Rockwell Table and Stage,los-angeles,2,14,3.4,http://www.opentable.com/rockwell-table-and-stage?scpref=110,(323) 661-6163,info@rockwell-la.com
ROFL Cafe,los-angeles,6,25,3.9,http://www.opentable.com/rofl-cafe?scpref=110,(323) 951-1536,info@roflcafe.com
Rok Sushi Kitchen,los-angeles,4,48,3.6,http://www.opentable.com/rok-sushi-kitchen?scpref=110,(310) 798-4765,roksushikitchenhermosa@gmail.com
RokPrime,los-angeles,6,24,3.7,http://www.opentable.com/rokprime?scpref=110,(949) 236-6669,angel@rokprime.com
Rolling Stone,los-angeles,0,29,3.8,http://www.opentable.com/rolling-stone?scpref=110,(323) 464-4000,info@rollingstonela.com
Roof Garden at The Peninsula Hotel,los-angeles,0,15,4.4,http://www.opentable.com/roof-garden-at-the-peninsula-hotel?scpref=110,(310) 975-2848,diningpbh@peninsula.com
The Rooftop by Gordon Ramsay at The London,los-angeles,0,31,3.7,http://www.opentable.com/the-rooftop-by-gordon-ramsay-at-the-london?scpref=110,(310) 358-7788,grlwh@luxuryresorts.com
Rosa Mexicano - Los Angeles,los-angeles,10,83,3.8,http://www.opentable.com/rosa-mexicano-los-angeles?scpref=110,(213) 746-0001,lateam@rosamexicano.com
Rosa Mexicano - Sunset,los-angeles,2,38,4.1,http://www.opentable.com/rosa-mexicano-sunset?scpref=110,(310) 657-4991,sunsetteam@rosamexicano.com
Rothschild's Restaurant,los-angeles,4,57,4.1,http://www.opentable.com/rothschilds?scpref=110,(949) 673-3750,Rothschilds@earthlink.net
Royal Khyber - OC,los-angeles,2,30,3.9,http://www.opentable.com/royal-khyber-oc?scpref=110,(714) 436-1010,info@royalkhyber.com
The Royce at the Langham,los-angeles,7,73,4.4,http://www.opentable.com/the-royce-at-the-langham?scpref=110,(626) 585-6410,""
Roy's Anaheim,los-angeles,9,89,4.3,http://www.opentable.com/roys-anaheim?scpref=110,(714) 776-7697,anaheim@roysrestaurant.com
Roy's Los Angeles Downtown,los-angeles,5,78,4.1,http://www.opentable.com/roys-los-angeles-downtown?scpref=110,(213) 488-4994,losangeles@roysrestaurant.com
Roy's Newport Beach,los-angeles,0,32,4.3,http://www.opentable.com/roys-newport-beach?scpref=110,(949) 640-7697,newportbeach@roysrestaurant.com
Roy's Pasadena,los-angeles,10,131,4.4,http://www.opentable.com/roys-pasadena?scpref=110,(626) 356-4066,pasadena@roysrestaurant.com
Roy's Woodland Hills,los-angeles,3,61,4.4,http://www.opentable.com/roys-woodland-hills?scpref=110,(818) 888-4801,woodlandhills@roysrestaurant.com
Rush Street,los-angeles,7,83,3.9,http://www.opentable.com/rush-street?scpref=110,(310) 837-9546,joinus@rushstreetculvercity.com
Rustic Canyon Wine Bar,los-angeles,6,102,4.1,http://www.opentable.com/rustic-canyon-wine-bar?scpref=110,(310) 393-7050,info@rusticcanyonwinebar.com
"Rustico (Westlake Village, CA)",los-angeles,7,79,4.3,http://www.opentable.com/rustico-westlake-village?scpref=110,(818) 889-0191,""
Rusty Pelican Restaurant,los-angeles,10,179,4.2,http://www.opentable.com/rusty-pelican-restaurant?scpref=110,(949) 642-3431,""
Ruth's Chris Steak House - Anaheim,los-angeles,9,108,4.3,http://www.opentable.com/ruths-chris-steak-house-anaheim?scpref=110,(714) 750-5466,anaheim@ruthschris.com
Ruth's Chris Steak House - Beverly Hills,los-angeles,10,111,4.5,http://www.opentable.com/ruths-chris-steak-house-beverly-hills?scpref=110,(310) 859-8744,beverlyhills@ruthschris.com
Ruth's Chris Steak House - Irvine,los-angeles,10,134,4.5,http://www.opentable.com/ruths-chris-steak-house-irvine?scpref=110,(949) 252-8848,irvine@ruthschris.com
Ruth's Chris Steak House - Pasadena,los-angeles,9,125,4.5,http://www.opentable.com/ruths-chris-steak-house-pasadena?scpref=110,(626) 583-8122,pasadena@ruthschris.com
Ruth's Chris Steak House - Woodland Hills,los-angeles,10,119,4.5,http://www.opentable.com/ruths-chris-steak-house-woodland-hills?scpref=110,(818) 227-9505,woodlandhills@ruthschris.com
Saddle Peak Lodge,los-angeles,9,182,4.6,http://www.opentable.com/saddle-peak-lodge?scpref=110,(818) 222-3888,Info@saddlepeaklodge.com
Saddle Ranch Chop House - Sunset,los-angeles,2,31,3.9,http://www.opentable.com/saddle-ranch-chop-house-sunset?scpref=110,(323) 656-2007,cpotts@srrestaurants.com
Saddle Ranch Chop House - Universal,los-angeles,5,32,3.7,http://www.opentable.com/saddle-ranch-chop-house-universal?scpref=110,(818) 760-9680,office.universal@srrestaurants.com
Sadie,los-angeles,9,53,3.7,http://www.opentable.com/sadie?scpref=110,(323) 467-0200,info@sadiela.com
Sage Restaurant,los-angeles,9,121,4.4,http://www.opentable.com/sage-restaurant-newport-beach?scpref=110,(949) 718-9650,""
